query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp5.2,id,5,an5.100,an5.100:md13,anggara,"(1) “Tetapi, Moggallāna, Aku adalah seorang yang perilakuNya murni dan Aku mengaku: ‘Aku adalah seorang yang perilakuNya murni. PerilakuKu murni, bersih, tidak kotor.’ Para siswaKu tidak melindungiKu sehubungan dengan perilakuKu, dan Aku tidak berharap agar dilindungi oleh para siswaKu sehubungan dengan perilakuKu. (2) Aku adalah seorang yang penghidupanNya murni dan Aku mengaku: ‘Aku adalah seorang yang penghidupanNya murni. PenghidupanKu murni, bersih, tidak kotor.’ Para siswaKu tidak melindungiKu sehubungan dengan penghidupanKu, dan Aku tidak berharap agar dilindungi oleh para siswaKu sehubungan dengan penghidupanKu. (3) Aku adalah seorang yang ajaran DhammaNya murni dan Aku mengaku: ‘Aku adalah seorang yang ajaran DhammaNya murni. Ajaran DhammaKu murni, bersih, tidak kotor.’ Para siswaKu tidak melindungiKu sehubungan dengan ajaran DhammaKu, dan Aku tidak berharap agar dilindungi oleh para siswaKu sehubungan dengan ajaran DhammaKu. (4) Aku adalah seorang yang penjelasan-penjelasanNya murni dan Aku mengaku: ‘Aku adalah seorang yang penjelasan-penjelasanNya murni. Penjelasan-penjelasanKu murni, bersih, tidak kotor.’ Para siswaKu tidak melindungiKu sehubungan dengan penjelasan-penjelasanKu, dan Aku tidak berharap agar dilindungi oleh para siswaKu sehubungan dengan penjelasan-penjelasanKu. (5) Aku adalah seorang yang pengetahuan dan penglihatanNya murni dan Aku mengaku: ‘Aku adalah seorang yang pengetahuan dan penglihatanNya murni. Pengetahuan dan penglihatanKu murni, bersih, tidak kotor.’ Para siswaKu tidak melindungiKu sehubungan dengan pengetahuan dan penglihatanKu, dan Aku tidak berharap agar dilindungi oleh para siswaKu sehubungan dengan pengetahuan dan penglihatanKu.”",0.44839030504226685,
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.2,id,1,pv32,pv32,blurb,Menjaga sila bahkan untuk waktu yang singkat akan memberikan manfaat.,0.5423808693885803,
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.2,id,2,ud8.6,ud8.6,blurb,Sang Buddha membabarkan lima keburukan bagi mereka yang dursila dan lima manfaat bagi mereka yang menjaga sila kepada penduduk Pāṭaligāma.,0.39566323161125183,
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.2,id,3,an4.191,an4.191:md6,anggara,"“Ini adalah keempat manfaat itu yang menanti ketika seseorang telah mengikuti ajaran-ajaran melalui telinga, mengulanginya secara lisan, memeriksanya dengan pikiran, dan menembusnya dengan baik melalui pandangan.”",0.019366255030035973,
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.2,id,4,an5.241,an5.241:md2,anggara,"“Para bhikkhu, ada lima manfaat dalam perbuatan baik ini. Apakah lima ini? (1) Seseorang tidak mencela diri sendiri. (2) Para bijaksana, setelah menyelidiki, memujinya. (3) Ia memperoleh reputasi baik. (4) Ia meninggal dunia tanpa kebingungan. (5) Dengan hancurnya jasmani, setelah kematian, ia terlahir kembali di alam tujuan yang baik, di alam surga. Ini adalah kelima manfaat dalam perbuatan baik itu.”",0.012586205266416073,
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp5.2,id,5,an5.245,an5.245:md2,anggara,"Para bhikkhu, ada lima manfaat dalam perbuatan baik ini. Apakah lima ini? (1) Seseorang tidak menyalahkan diri sendiri. (2) Para bijaksana, setelah menyelidiki, memujinya. (3) Ia memperoleh reputasi baik. (4) Ia menjauh dari Dhamma palsu. (5) Ia kokoh dalam Dhamma sejati. Ini adalah kelima manfaat dalam perbuatan baik itu.”",0.010706927627325058,
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.2,id,1,mn7,mn7,blurb,"Berbagai jenis ketidakmurnian yang mengotori batin diumpamakan seperti kain kotor. Ketika batin bersih, kita menemukan kegembiraan (<i lang='pi' translate='no'>pāmojja</i>) yang mengarah ke keadaan kesadaran yang lebih tinggi. Akhirnya, Sang Buddha menolak gagasan Brahmanis bahwa kesucian berasal dari aktivitas mandi di sungai suci.",0.5487286448478699,
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.2,id,2,dn33,dn33:md67,anggara,"‘Tiga kekotoran ( āsavā ): keinginan-indria, penjelmaan, ketidaktahuan ( kāmāsavo, bhavāsavo, avijjasavo ).",0.4858742952346802,
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.2,id,3,mn2,mn2,blurb,"Berbagai masalah perjalanan spiritual menuntut tanggapan yang beragam pula. Alih-alih menerapkan solusi yang sama untuk setiap masalah, Sang Buddha menguraikan tujuh metode untuk mengatasi kekotoran batin, yang masing-masing efektif dalam kasus-kasus tertentu.",0.08294747024774551,
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.2,id,4,dn33,dn33:md82,anggara,"‘Tiga jenis bentukan kamma: baik, tidak baik, tidak terganggu ( puññābhisaṅkhāro, apuññābhisaṅkhāro, āneñjābhisaṅkhāro ).",0.06830059736967087,
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp5.2,id,5,pli-tv-bu-vb-np26,pli-tv-bu-vb-np26:md17,anggara,"ada enam jenis benang: linen, kapas, sutra, wol, rami kasar, dan kanvas.",0.05540473386645317,
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.2,id,1,dn16,dn16:md155,anggara,"‘Seandainya seorang bhikkhu mengatakan: “Di tempat-tempat ini terdapat komunitas para bhikkhu dengan bhikkhu-bhikkhu senior dan guru-guru terkemuka. Aku telah mendengar dan menerima ini dari komunitas tersebut”, maka, para bhikkhu, kalian tidak boleh menerima atau menolak kata-katanya … (seperti paragraf 4.8) . Ini adalah kriteria kedua.",0.04644162207841873,
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.2,id,2,dn16,dn16:md156,anggara,"‘Seandainya seorang bhikkhu mengatakan: “Di tempat-tempat ini terdapat banyak bhikkhu senior yang terpelajar, pewaris tradisi, yang mengetahui Dhamma, disiplin, peraturan-peraturan …” (seperti paragraf 4.8) . Ini adalah kriteria ketiga.",0.040607333183288574,
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.2,id,3,sn17.24,sn17.24:md1,anggara,"Di Sāvatthī. “Para bhikkhu, sungguh menakutkan perolehan, kehormatan, dan pujian itu … Seorang umat awam perempuan yang berkeyakinan, yang dengan benar mengharapkan putri tunggalnya, yang ia sayangi dan cintai, akan mengharapkannya sebagai berikut: ‘Anakku, engkau harus menjadi seperti Khujjuttarā si umat awam dan Veḷukaṇḍakiyā, ibu Nanda’—karena mereka ini adalah teladan dan kriteria sebagai siswa perempuan yang adalah para umat awam, yaitu, Khujjuttarā si umat awam dan Veḷukaṇḍakiyā, ibu Nanda. ‘Tetapi, anakku, jika engkau meninggalkan kehidupan rumah tangga menuju kehidupan tanpa rumah, maka engkau harus menjadi seperti Bhikkhunī Khemā dan Uppalavaṇṇā’—karena mereka ini adalah teladan dan kriteria sebagai siswa perempuan yang adalah para bhikkhunī, yaitu, Khemā dan Uppalavaṇṇā. ‘Sementara, anakku, engkau adalah seorang pelajar, seorang yang belum mencapai tujuannya, semoga perolehan, kehormatan, dan pujian tidak mendatangimu!’",0.03916919231414795,
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.2,id,4,an2.130-140,an2.130-140:md6,anggara,"“Para bhikkhu, seorang umat awam laki-laki yang memiliki keyakinan, jika beraspirasi dengan benar, maka harus beraspirasi sebagai berikut: ‘Semoga aku menjadi seperti perumah tangga Citta dan Hatthaka dari Āḷavī!’ Ini adalah teladan dan kriteria bagi para siswa awam laki-laki, yaitu, perumah tangga Citta dan Hatthaka dari Āḷavī.”",0.027926983311772346,
10,kriteria kesucian,gpl-multilingual-e5-base,exp5.2,id,5,an2.130-140,an2.130-140:md8,anggara,"“Para bhikkhu, seorang umat awam perempuan yang memiliki keyakinan, jika beraspirasi dengan benar, maka harus beraspirasi sebagai berikut: ‘Semoga aku menjadi seperti umat awam perempuan Khujjuttarā dan Veḷukaṇṭakī Nandamātā!’ Ini adalah teladan dan kriteria bagi para siswa awam perempuan, yaitu, umat awam perempuan Khujjuttarā dan Veḷukaṇṭakī Nandamātā.”",0.02789723128080368,
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.2,id,1,sn7.8,sn7.8:md7,anggara,Brahmana Aggika Bhāradvāja: “Silakan Guru Gotama makan. Seorang brahmana yang layak menerimanya.”,0.7998261451721191,
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.2,id,2,mn39,mn39:md33,anggara,"“Para bhikkhu, seorang bhikkhu yang demikian disebut seorang petapa, seorang brahmana, seorang yang telah dicuci, seorang yang telah mencapai pengetahuan, seorang terpelajar suci, seorang mulia, seorang Arahant.",0.5892529487609863,
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.2,id,3,an3.60,an3.60:md8,anggara,Tetapi untuk ke dua kalinya Brahmana Saṅgārava menjawab: “Aku menganggap Guru Gotama dan Guru Ānanda layak menerima penghormatan dan pujian.”,0.5429002642631531,
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.2,id,4,an3.60,an3.60:md10,anggara,Tetapi untuk ke tiga kalinya Brahmana Saṅgārava menjawab: “Aku menganggap Guru Gotama dan Guru Ānanda layak menerima penghormatan dan pujian.”,0.5369633436203003,
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp5.2,id,5,an3.60,an3.60:md6,anggara,Kemudian Brahmana Saṅgārava berkata kepada Yang Mulia Ānanda: “Aku menganggap Guru Gotama dan Guru Ānanda layak menerima penghormatan dan pujian.”,0.4104602038860321,
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.2,id,1,an3.92,an3.92:md3,anggara,"“Demikian pula, para bhikkhu, ada tiga tugas mendesak seorang bhikkhu. Apakah tiga ini? (1) Menjalankan latihan dalam perilaku bermoral yang lebih tinggi, (2) menjalankan latihan dalam pikiran yang lebih tinggi, dan (3) menjalankan latihan dalam kebijaksanaan yang lebih tinggi. Ini adalah ketiga tugas mendesak seorang bhikkhu.",0.9931908249855042,
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.2,id,2,an3.83,an3.83:md2,anggara,"“Demikian pula, ada tiga tugas persiapan bagi seorang bhikkhu. Apakah tiga ini? (1) Menjalankan latihan dalam perilaku bermoral yang lebih tinggi, (2) menjalankan latihan dalam pikiran yang lebih tinggi, dan (3) menjalankan latihan dalam kebijaksanaan yang lebih tinggi. Ini adalah ketiga tugas persiapan bagi seorang bhikkhu.",0.984159529209137,
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.2,id,3,an3.81,an3.81:md1,anggara,"“Para bhikkhu, ada tiga tugas pertapaan ini yang harus dipraktikkan oleh seorang petapa. Apakah tiga ini? (1) Menjalankan latihan dalam perilaku bermoral yang lebih tinggi, (2) menjalankan latihan dalam pikiran yang lebih tinggi, dan (3) menjalankan latihan dalam kebijaksanaan yang lebih tinggi. Ini adalah ketiga tugas pertapaan yang harus dipraktikkan oleh seorang petapa.",0.9080820083618164,
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.2,id,4,an8.16,an8.16:md2,anggara,"“Di sini, (1)–(2) seorang bhikkhu adalah seorang yang mendengar dan membuat orang lain mendengar; (3)–(4) ia adalah seorang yang belajar dengan baik dan membuat orang lain belajar; (5)–(6) ia adalah seorang yang memahami dan berkomunikasi dengan baik; (7) ia mahir dalam [mengetahui] apa yang relevan dan apa yang tidak relevan; dan (8) ia tidak menimbulkan pertengkaran. Dengan memiliki kedelapan kualitas ini, seorang bhikkhu adalah layak untuk mengemban suatu tugas.",0.905967652797699,
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp5.2,id,5,an3.92,an3.92:md1,anggara,"“Para bhikkhu, ada tiga tugas mendesak seorang petani. Apakah tiga ini? (1) Pertama, petani itu dengan cepat namun menyeluruh membajak lahan dan dengan cepat namun menyeluruh menggaruknya. (2) Berikutnya, ia dengan cepat menanam benih-benih. (3) Dan kemudian ia dengan cepat mengairi dan mengeringkan lahan. Ini adalah ketiga tugas mendesak seorang petani.",0.8825724720954895,
