query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp2,id,1,sn12.23,sn12.23:md13,anggara,"“Aku mengatakan, para bhikkhu, bahwa penderitaan juga memiliki penyebab terdekat; bukan tanpa penyebab terdekat. Dan apakah penyebab terdekat bagi penderitaan? Ini harus dijawab: kelahiran.",0.6884,
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp2,id,2,snp3.12,snp3.12:md11,anggara,"Penderitaan apapun yang muncul di dunia, Semuanya disebabkan oleh kesadaran. Dengan lenyapnya ksadaran, Maka tidak ada kemunculan penderitaan.",0.6175,
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp2,id,2,snp3.12,snp3.12:md8,anggara,"Penderitaan apapun yang muncul di dunia Semuanya disebabkan oleh pilihan kamma. Dengan lenyapnya pilihan demikian, Maka tidak ada munculnya penderitaan.",0.6024,
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp2,id,2,snp3.12,snp3.12:md24,anggara,"Penderitaan apapun yang muncul di dunia, Semuanya disebabkan oleh makanan. Dengan lenyapnya makanan, Maka tidak ada kemunculan penderitaan.",0.6003,
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp2,id,2,snp3.12,snp3.12:md19,anggara,"Genggaman adalah penyebab kelahiran kembali ke dalam kehidupan baru, Dengan hidup, seseorang mengalami penderitaan. Mereka yang dilahirkan pasti mati, Ini adalah asal-mula penderitaan.",0.5718,
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp2,id,1,an2.32-41,an2.32-41:md8,anggara,"“Bahkan jika seseorang menggendong ibunya di satu bahunya dan ayahnya di bahu lainnya, dan selagi ia melakukan demikian ia memiliki umur kehidupan selama seratus tahun, dan hidup selama seratus tahun; dan jika ia melayani mereka dengan cara meminyaki mereka dengan balsam, dengan cara memijat mereka, memandikan mereka, dan menggosok bagian-bagian tubuh mereka, dan mereka bahkan membuang kotoran dan air kencing mereka di sana, ia masih tetap belum cukup melakukan untuk kedua orangtuanya, juga belum membalas mereka. Bahkan jika ia mengangkat orangtuanya menjadi raja tertinggi dan penguasa di seluruh penjuru bumi ini yang berlimpah dengan tujuh pusaka, ia tetap masih belum cukup melakukan untuk kedua orangtuanya, juga belum membalas mereka. Karena alasan apakah? Orangtua adalah bantuan besar bagi anak-anak mereka; mereka membesarkan anak-anak mereka, memberi mereka makan, dan menunjukkan dunia ini kepada mereka.",0.5477,
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp2,id,2,an4.63,an4.63:md3,anggara,"Ibu dan ayah disebut “Brahmā,” dan juga “guru-guru pertama.” Mereka layak menerima pemberian dari anak-anak mereka, karena mereka berbelas kasih kepada keturunan mereka. Oleh karena itu seorang bijaksana harus menghormati mereka dan memperlakukan mereka dengan hormat.",0.4424,
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp2,id,3,mn97,mn97:md22,anggara,"“Guru Sāriputta, seorang yang demi orangtuanya berperilaku berlawanan dengan Dhamma, berperilaku tidak jujur, adalah tidak lebih baik; seorang yang demi orangtuanya berperilaku sesuai dengan Dhamma, berperilaku jujur, adalah yang lebih baik.”",0.4416,
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp2,id,4,dn31,dn31:md45,anggara,"‘Ada lima cara bagi seorang putra untuk melayani ibu dan ayahnya sebagai arah timur. [Ia harus berpikir:] “Setelah disokong mereka, aku harus menyokong mereka. Aku harus melakukan tugas-tugas mereka untuk mereka. Aku harus menjaga tradisi keluarga. Aku akan layak atas warisanku. Setelah orangtuaku meninggal dunia aku akan membagikan persembahan mewakili mereka.”Dan ada lima cara oleh orangtua, yang dilayani demikian oleh putra mereka sebagai arah timur, akan membalas: mereka harus menjauhkannya dari kejahatan, mendukungnya dalam melakukan kebaikan, mengajarinya suatuketerampilan, mencarikan istri yang pantas dan, pada waktunya mewariskan warisan kepadanya. Dengan demikian arah timur telah dicakup, memberikan kedamaian dan bebas dari ketakutan di arah itu.",0.4407,
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp2,id,5,dn14,dn14:md22,anggara,"‘Adalah dhammatābahwa sejak seorang Bodhisatta telah memasuki rahim ibuNya, ibuNya akan, secara alami menjadi lebih berbudi, menghindari pembunuhan, dari mengambil apa yang tidak diberikan, dari melakukan hubungan seksual yang salah, dari berbohong, atau dari meminum minuman keras dan obat-obatan yang dapat melemahkan kesadaran. Ini adalah dhammatā.",0.437,
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp2,id,1,mn35,mn35:md16,anggara,"“Sebuah perumpamaan muncul padaku, Guru Gotama.”",0.4779,
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp2,id,2,mn23,mn23:md19,anggara,"“Brahmana adalah perumpamaan bagi Sang Tathāgata, yang sempurna dan tercerahkan sempurna. Sang bijaksana adalah perumpamaan bagi seorang bhikkhu dalam latihan yang lebih tinggi. Pisau adalah perumpamaan bagi kebijaksanaan mulia. Menggali adalah perumpamaan bagi pengerahan kegigihan.",0.4721,
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp2,id,3,an6.43,an6.43:md24,anggara,"“Perumpamaan ini, yang menyampaikan makna, diajarkan oleh Sang Bijaksana. Para nāga agung akan mengenali nāga yang diajarkan oleh sang nāga.",0.4443,
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp2,id,4,thag15.2,thag15.2:md15,anggara,Perumpamaan ini diajarkan oleh sang bijaksana Untuk mengungkapkan maknanya secara jelas. Gajah-gajah besar akan memahami Apa yang diajarkan gajah kepada gajah.,0.4352,
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp2,id,5,sn35.245,sn35.245:md16,anggara,"“Aku membuat perumpamaan ini, bhikkhu, untuk menyampaikan sebuah makna. Ini adalah maknanya di sini: ‘Kota’: adalah sebutan untuk jasmani ini yang terdiri dari empat unsur utama, berasal-mula dari ibu dan ayah, dibangun dari nasi dan bubur, tunduk pada ketidak-kekalan, menjadi tua dan usang, menjadi hancur dan berserakan. ‘Enam gerbang’: ini adalah sebutan untuk enam landasan indria internal. ‘Penjaga gerbang’: ini adalah sebutan untuk perhatian. ‘Sepasang utusan cepat’: ini adalah sebutan untuk ketenangan dan pandangan terang. ‘Raja kota’: ini adalah sebutan untuk kesadaran. ‘Lapangan tengah’: ini adalah sebutan untuk empat unsur utama—unsur tanah, unsur air, unsur panas, unsur angin. ‘Pesan kebenaran’: ini adalah sebutan untuk Nibbāna. ‘Jalan dari mana mereka datang’: ini adalah sebutan untuk Jalan Mulia Berunsur Delapan: yaitu, Pandangan Benar … Konsentrasi Benar.”",0.4274,
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp2,id,1,an2.151-162,an2.151-162:md2,anggara,"“Para bhikkhu, ada dua jenis kemurahan hati ini. Apakah dua ini? Kemurahan hati dengan benda-benda materi dan kemurahan hati dengan Dhamma. Ini adalah kedua jenis kemurahan hati itu. Di antara kedua jenis kemurahan hati ini, kemurahan hati dengan Dhamma adalah yang terunggul.”",0.5607,
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp2,id,2,an3.120,an3.120:md2,anggara,"(1) “Dan apakah kemurnian jasmani? Di sini, seseorang menghindari pembunuhan, menghindari mengambil apa yang tidak diberikan, dan menghindari perbuatan seksual yang salah. Ini disebut kemurnian jasmani.",0.4408,
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp2,id,3,an3.121,an3.121:md2,anggara,"(1) “Dan apakah kemurnian jasmani? Di sini, seorang bhikkhu menghindari membunuh, menghindari mengambil apa yang tidak diberikan, dan menghindari perbuatan seksual yang salah. Ini disebut kemurnian jasmani.",0.4341,
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp2,id,4,dn33,dn33:md99,anggara,"‘Tiga kemurnian: jasmani, ucapan, pikiran ( kāya-socceyyaṁ, vacī socceyyaṁ, mano-socceyyaṁ.",0.4325,
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp2,id,2,an3.120,an3.120:md4,anggara,"(3) “Dan apakah kemurnian pikiran? Di sini, seseorang adalah tanpa kerinduan, tanpa niat buruk, dan menganut pandangan benar. Ini disebut kemurnian pikiran.",0.4249,
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp2,id,1,an3.33,an3.33:md7,anggara,"“Keseimbangan dan perhatian yang murni didahului oleh refleksi pada Dhamma: ini, Aku katakan, adalah kebebasan melalui pengetahuan akhir, hancurnya ketidak-tahuan.”",0.4675,
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp2,id,2,mn98,mn98:md53,anggara,"Yang, murni bagaikan bulan tanpa noda, Bersih dan jernih, dan yang padanya Kesenangan dan penjelmaan telah dihancurkan: Ia Kusebut seorang brahmana.",0.4661,
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp2,id,3,dn33,dn33:md179,anggara,"‘Lima Alam Murni ( suddhāvāsā ): Aviha, Tanpa Kekhawatiran ( Attappā ), Terlihat Jelas ( Suddasā ), Berpandangan Jelas ( Sudassī ), Tanpa Bandingan ( Akaniṭṭhā ).",0.4393,
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp2,id,4,snp3.11,snp3.11:md9,anggara,"Kegembiraan dan sukacita luar biasa memenuhi pikiran Asita Melihat pangeran kecil ini, yang cerah bagaikan lidah api, Murni bagaikan raja bulan memimpin bintang-bintang di angkasa, Berkilau bagaikan matahari pada hari-hari musim gugur tanpa awan.",0.4393,
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp2,id,5,an5.162,an5.162:md5,anggara,"(2) “Bagaimanakah, teman-teman, kekesalan dilenyapkan terhadap orang yang perilaku ucapannya tidak murni, tetapi perilaku jasmaninya murni? Misalkan terdapat sebuah kolam yang tertutup oleh ganggang dan tanaman air. Seseorang datang, didera dan dilanda panas, letih, dahaga, dan terik matahari. Ia akan terjun ke dalam kolam, menyingkirkan ganggang dan tanaman air dengan tangannya, meminum air dengan menangkupkan tangannya, dan kemudian pergi; demikian pula, ketika perilaku ucapan orang lain tidak murni tetapi perilaku jasmaninya murni, pada saat itu seseorang seharusnya tidak memperhatikan ketidak-murnian perilaku ucapannya melainkan harus memperhatikan kemurnian perilaku jasmaninya. Dengan cara ini kekesalan terhadap orang itu harus dilenyapkan.",0.4327,
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp2,id,1,pv32,pv32,blurb,Menjaga sila bahkan untuk waktu yang singkat akan memberikan manfaat.,0.5093,
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp2,id,2,thag1.83,thag1.83:md1,anggara,"Berdiamlah penuh ketekunan, Sīha Jangan malas siang atau malam. Kembangkan kualitas-kualitas terampil, Dan cepatlah tinggalkan bingkai kematian.",0.3785,
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp2,id,3,an5.208,an5.208:md2,anggara,"“Para bhikkhu, ada lima manfaat dalam menyikat gigi. Apakah lima ini? Baik di mata; napasnya tidak bau; pucuk pengecap bersih; empedu dan dahak tidak membungkus makanan; dan makanannya sesuai baginya. Ini adalah kelima manfaat dalam menyikat gigi.”",0.3647,
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp2,id,4,sn7.9,sn7.9:md8,anggara,Sang Bhagavā: “Makanan yang diperoleh setelah syair-syair dilantunkan … syair = 636–37 … Karena Beliau adalah ladang bagi ia yang mencari jasa.”,0.3632,
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp2,id,5,sn7.11,sn7.11:md13,anggara,“Makanan yang diperoleh setelah syair-syair dilantunkan … syair = 636–37 … Karena Beliau adalah ladang bagi ia yang mencari jasa.”,0.3623,
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp2,id,1,mn7,mn7,blurb,"Berbagai jenis ketidakmurnian yang mengotori batin diumpamakan seperti kain kotor. Ketika batin bersih, kita menemukan kegembiraan (<i lang='pi' translate='no'>pāmojja</i>) yang mengarah ke keadaan kesadaran yang lebih tinggi. Akhirnya, Sang Buddha menolak gagasan Brahmanis bahwa kesucian berasal dari aktivitas mandi di sungai suci.",0.5188,
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp2,id,2,mn2,mn2,blurb,"Berbagai masalah perjalanan spiritual menuntut tanggapan yang beragam pula. Alih-alih menerapkan solusi yang sama untuk setiap masalah, Sang Buddha menguraikan tujuh metode untuk mengatasi kekotoran batin, yang masing-masing efektif dalam kasus-kasus tertentu.",0.5066,
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp2,id,3,thig13.5,thig13.5:md11,karniawan,"Bukanlah karena emas, apakah dicetak atau tidak, Kekotoran batin itu berakhir. Kenikmatan indria adalah musuh dan pembunuh, Kekuatan permusuhan yang mengikatmu kepada duri.",0.4956,
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp2,id,4,mn129,mn129:md27,anggara,"“Ada binatang-binatang yang memakan kotoran. Binatang-binatang itu mencium bau kotoran dari kejauhan dan mendatanginya, dengan berpikir: ‘Kami bisa makan, kami bisa makan!’ Seperti halnya para brahmana yang mendatangi aroma suatu pengorbanan, dengan berpikir: ‘Kami bisa makan di sini, kami bisa makan di sini!’ demikian pula binatang-binatang yang memakan kotoran ini mencium kotoran dari kejauhan dan mendatanginya, dengan berpikir: ‘Kami bisa makan di sini, kami bisa makan di sini!’ Dan binatang-binatang apakah yang memakan kotoran? Unggas, babi, anjing, dan serigala, dan binatang-binatang lain semacam itu. Seorang dungu yang sebelumnya bersenang dalam rasa kecapan di sini dan melakukan perbuatan jahat di sini, ketika hancurnya jasmani, setelah kematian, akan muncul kembali di tengah-tengah binatang-binatang pemakan kotoran itu.",0.4833,
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp2,id,5,pli-tv-bu-vb-pc60,pli-tv-bu-vb-pc60:md26,anggara,Ada dua jenis ikat pinggang: yang terbuat dari potongan kain dan yang terbuat dari usus babi.,0.4688,
10,kriteria kesucian,gpl-gte-multilingual-base,exp2,id,1,dn16,dn16:md215,anggara,"‘Suatu ketika, Ānanda, Raja Mahāsudassana adalah seorang raja pemutar-roda, raja yang adil dan jujur, yang telah menaklukkan wilayah di empat penjuru dan memastikan keamanan wilayahnya, dan yang memiliki tujuh pusaka. Dan, Ānanda, Raja Mahāsudassana ini membangun Kusinārā ini, dengan nama Kusāvatī, sebagai ibukota kerajaannya. Dan luasnya dua belas yojana dari timur ke barat, dan tujuh yojana dari utara ke selatan. Kusāvatī adalah negeri yang kaya, makmur dan berpenduduk banyak, ramai oleh penduduk dan memiliki banyak persediaan makanan. Bagaikan kota-dewa Āḷakamanda yang kaya, makmur dan berpenduduk banyak, ramai oleh yakkha dan memiliki banyak persediaan makanan, demikian pula kota kerajaan Kusāvatī. Dan kota Kusāvatī tidak pernah sepi dari sepuluh suara siang dan malam: suara gajah, kuda, kereta, genderang-bernada, genderang-samping, kecapi, nyanyian, simbal dan gong, dan teriakan, “Makan, minum dan bergembiralah” sebagai yang kesepuluh.",0.3917,
10,kriteria kesucian,gpl-gte-multilingual-base,exp2,id,2,dn17,dn17:md3,anggara,"‘Ānanda, jangan menyebut tempat ini kota kecil yang menyedihkan dan dengan ranting pohon berserakan ini, di tengah hutan, di tempat yang jauh dari mana-mana! Suatu ketika, Ānanda, Raja Mahāsudassana adalah seorang raja pemutar-roda, raja yang adil dan jujur, yang telah menaklukkan wilayah di empat penjuru dan memastikan keamanan wilayahnya. Dan Raja Mahāsudassana ini membangun Kusinārā ini, dengan nama Kusāvatī, sebagai ibukota kerajaannya. Dan luasnya dua belas yojana dari timur ke barat, dan tujuh yojana dari utara ke selatan. Kusāvatī adalah negeri yang kaya, makmur dan berpenduduk banyak, ramai oleh penduduk dan memiliki banyak persediaan makanan. Bagaikan kota dewa Āḷakamandā yang kaya … (seperti Sutta 16, paragraf 5.18) , demikian pula kota kerajaan Kusāvatī. Dan kota Kusāvatī tidak pernah sepi dari sepuluh suara siang dan malam: suara gajah, kuda, kereta, genderang-bernada, genderang-samping, kecapi, nyanyian, simbal dan gong, dan teriakan, “Makan, minum dan bergembiralah” sebagai yang kesepuluh.",0.3856,
10,kriteria kesucian,gpl-gte-multilingual-base,exp2,id,3,dn33,dn33:md167,anggara,"‘Lima jenis kekikiran ( macchariyāni ): sehubungan dengan tempat tinggal, keluarga, perolehan, kecantikan ( vaṇṇa ), Dhamma.",0.3849,
10,kriteria kesucian,gpl-gte-multilingual-base,exp2,id,1,dn16,dn16:md156,anggara,"‘Seandainya seorang bhikkhu mengatakan: “Di tempat-tempat ini terdapat banyak bhikkhu senior yang terpelajar, pewaris tradisi, yang mengetahui Dhamma, disiplin, peraturan-peraturan …” (seperti paragraf 4.8) . Ini adalah kriteria ketiga.",0.352,
10,kriteria kesucian,gpl-gte-multilingual-base,exp2,id,4,an2.130-140,an2.130-140:md4,anggara,"“Para bhikkhu, seorang bhikkhunī yang memiliki keyakinan, jika beraspirasi dengan benar, maka harus beraspirasi sebagai berikut: ‘Semoga aku menjadi seperti Khemā dan Uppalavaṇṇā!’ Ini adalah teladan dan kriteria bagi para siswa bhikkhunī, yaitu, Khemā dan Uppalavaṇṇā.”",0.3477,
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp2,id,1,thag16.6,thag16.6:md5,anggara,"Engkau layak menjadi seorang raja, Seorang raja pemutar-roda, seekor banteng di tengah-tengah para pahlawan, Pemenang di empat penjuru, Raja seluruh India.",0.502,
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp2,id,2,mn39,mn39:md33,anggara,"“Para bhikkhu, seorang bhikkhu yang demikian disebut seorang petapa, seorang brahmana, seorang yang telah dicuci, seorang yang telah mencapai pengetahuan, seorang terpelajar suci, seorang mulia, seorang Arahant.",0.4855,
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp2,id,3,an1.198-208,an1.198-208:md5,anggara,(202) “… di antara mereka yang layak menerima pemberian adalah Subhūti.”,0.4769,
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp2,id,4,sn7.8,sn7.8:md7,anggara,Brahmana Aggika Bhāradvāja: “Silakan Guru Gotama makan. Seorang brahmana yang layak menerimanya.”,0.4722,
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp2,id,5,mn98,mn98:md3,anggara,"Kemudian, sewaktu murid brahmana Vāseṭṭha dan Bhāradvāja sedang berjalan-jalan untuk berolah-raga, diskusi berikut ini terjadi antara mereka: “Bagaimanakah seseorang disebut seorang brahmana?” Murid brahmana Bhāradvāja berkata: “Jika ia berasal dari kelahiran baik pada kedua pihak, keturunan dari ibu dan ayah yang murni hingga tujuh generasi sebelumnya, tidak dapat dibantah dan tanpa cela dalam hal kelahiran, maka ia adalah seorang brahmana.” Murid brahmana Vāseṭṭha berkata: “Jika ia bermoral dan mematuhi peraturan-peraturan, maka ia adalah seorang brahmana.”",0.4686,
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp2,id,1,an4.63,an4.63:md4,anggara,"Seseorang harus melayani mereka dengan makanan dan minuman, dengan pakaian dan tempat tidur, dengan memijat dan memandikan mereka, dan dengan mencuci kaki mereka.",0.4914,
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp2,id,2,an3.92,an3.92:md3,anggara,"“Demikian pula, para bhikkhu, ada tiga tugas mendesak seorang bhikkhu. Apakah tiga ini? (1) Menjalankan latihan dalam perilaku bermoral yang lebih tinggi, (2) menjalankan latihan dalam pikiran yang lebih tinggi, dan (3) menjalankan latihan dalam kebijaksanaan yang lebih tinggi. Ini adalah ketiga tugas mendesak seorang bhikkhu.",0.4846,
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp2,id,3,ud3.2,ud3.2:md24,anggara,Apa yang harus dilakukan telah dilakukan,0.4739,
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp2,id,4,an5.58,an5.58:md13,anggara,Ia selalu melakukan tugasnya terhadap orangtuanya; ia memajukan kesejahteraan istri dan anak-anaknya. Ia mengurus orang-orang di rumahnya dan mereka yang hidup dengan bergantung padanya.,0.4629,
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp2,id,5,an8.16,an8.16:md2,anggara,"“Di sini, (1)–(2) seorang bhikkhu adalah seorang yang mendengar dan membuat orang lain mendengar; (3)–(4) ia adalah seorang yang belajar dengan baik dan membuat orang lain belajar; (5)–(6) ia adalah seorang yang memahami dan berkomunikasi dengan baik; (7) ia mahir dalam [mengetahui] apa yang relevan dan apa yang tidak relevan; dan (8) ia tidak menimbulkan pertengkaran. Dengan memiliki kedelapan kualitas ini, seorang bhikkhu adalah layak untuk mengemban suatu tugas.",0.4565,
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp2,id,1,an2.141-150,an2.141-150:md2,anggara,"“Para bhikkhu, ada dua jenis pemberian ini. Apakah dua ini? Pemberian benda-benda materi dan pemberian Dhamma. Ini adalah kedua jenis pemberian itu. Di antara kedua jenis pemberian ini, pemberian Dhamma adalah yang terunggul.”",0.6859,
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp2,id,2,an2.151-162,an2.151-162:md14,anggara,"“Para bhikkhu, ada dua jenis pemberian ini untuk dipersembahkan kepada seorang tamu. Pemberian benda-benda materi dan pemberian Dhamma. Ini adalah kedua jenis pemberian itu untuk dipersembahkan kepada seorang tamu. Di antara kedua jenis pemberian untuk dipersembahkan kepada seorang tamu ini, pemberian Dhamma adalah yang terunggul.”",0.6662,
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp2,id,3,mn142,mn142:md14,anggara,"“Terdapat tujuh jenis persembahan yang diberikan kepada Sangha, Ānanda. Seseorang memberikan suatu pemberian kepada kedua kelompok Sangha baik bhikkhu maupun bhikkhunī yang dipimpin oleh Sang Buddha; ini adalah persembahan kepada Sangha jenis pertama. Seseorang memberikan suatu pemberian kepada kedua kelompok Sangha baik bhikkhu maupun bhikkhunī setelah Sang Tathāgata mencapai Nibbāna akhir; ini adalah persembahan kepada Sangha jenis ke dua. Seseorang memberikan suatu pemberian kepada Sangha para bhikkhu; ini adalah persembahan kepada Sangha jenis ke tiga. Seseorang memberikan suatu pemberian kepada Sangha para bhikkhunī; ini adalah persembahan kepada Sangha jenis ke empat. Seseorang memberikan suatu pemberian, dengan mengatakan: ‘Tunjuklah untukku sejumlah tertentu para bhikkhu dan bhikkhunī dari Sangha’; ini adalah persembahan kepada Sangha jenis ke lima. Seseorang memberikan suatu pemberian, dengan mengatakan: ‘Tunjuklah untukku sejumlah tertentu para bhikkhu dari Sangha’; ini adalah persembahan kepada Sangha jenis ke enam. Seseorang memberikan suatu pemberian, dengan mengatakan: ‘Tunjuklah untukku sejumlah tertentu para bhikkhunī dari Sangha’; ini adalah persembahan kepada Sangha jenis ke tujuh.",0.6604,
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp2,id,4,pli-tv-bu-vb-pc59,pli-tv-bu-vb-pc59:md26,anggara,Ada dua jenis penyerahan: penyerahan dengan kehadiran dan penyerahan tanpa kehadiran.,0.6165,
