query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp1,id,4,thig13.5,thig13.5:md16,karniawan,"Keserakahan adalah sebuah hambatan, ancaman, Penuh dengan kesedihan dan duri; Di luar keseimbangan, Gerbang besar menuju kebingungan.",0.4283,
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp1,id,4,thig13.5,thig13.5:md16,anggara,"Keserakahan adalah sebuah rintangan, sebuah ancaman, Penuh kesedihan dan duri; Yang tidak seimbang, Jalan besar menuju kebingungan.",0.4129,
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp1,id,1,an3.33,an3.33:md7,anggara,"“Keseimbangan dan perhatian yang murni didahului oleh refleksi pada Dhamma: ini, Aku katakan, adalah kebebasan melalui pengetahuan akhir, hancurnya ketidak-tahuan.”",0.4454,
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp1,id,2,mn54,mn54:md52,anggara,"“Berdasarkan pada perhatian tertinggi yang sama itu, yang murni karena keseimbangan, dengan menembus untuk dirinya sendiri dengan pengetahuan langsung, siswa mulia ini di sini dan saat ini masuk dan berdiam dalam kebebasan pikiran dan kebebasan melalui kebijaksanaan yang tanpa noda melalui hancurnya noda-noda.",0.4221,
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp1,id,3,mn36,mn36:md46,anggara,"“Ketika konsentrasi pikiranKu sedemikian murni, cerah, tanpa noda, bebas dari ketidak-sempurnaan, lunak, lentur, kokoh, dan mencapai keadaan tanpa-gangguan, Aku mengarahkannya pada pengetahuan kematian dan kelahiran kembali makhluk-makhluk … seperti MN 4.29 … Demikianlah dengan mata-dewa yang murni dan melampaui manusia, Aku melihat makhluk-makhluk meninggal dunia dan muncul kembali, hina dan mulia, cantik dan buruk rupa, kaya dan miskin, Aku memahami bagaimana makhluk-makhluk berlanjut sesuai dengan perbuatan mereka.",0.3959,
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp1,id,4,mn39,mn39:md28,anggara,"“Ketika konsentrasi pikirannya sedemikian murni, cerah, tanpa noda, bebas dari ketidak-sempurnaan, lunak, lentur, kokoh, dan mencapai keadaan tanpa-gangguan, ia mengarahkannya pada pengetahuan kematian dan kelahiran kembali makhluk-makhluk … seperti MN 4.29 … Demikianlah dengan mata-dewa, yang murni dan melampaui manusia, ia melihat makhluk-makhluk meninggal dunia dan muncul kembali, hina dan mulia, cantik dan buruk rupa, kaya dan miskin. ia memahami bagaimana makhluk-makhluk berlanjut sesuai dengan perbuatan mereka. Bagaikan terdapat dua rumah dengan pintu-pintu dan seseorang yang berpenglihatan baik berdiri di antara kedua rumah itu melihat orang-orang memasuki dan keluar dari rumah itu silih berganti, demikian pula, dengan mata-dewa, yang murni dan melampaui manusia, seorang bhikkhu melihat makhluk-makhluk meninggal dunia dan muncul kembali … dan ia memahami bagaimana makhluk-makhluk berlanjut sesuai dengan perbuatan mereka.",0.3805,
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp1,id,5,sn3.13,sn3.13:md6,anggara,"“Ketika seseorang senantiasa penuh perhatian … Ia menua dengan lambat, menjaga kehidupannya.”",0.3804,
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp1,id,1,pv32,pv32,blurb,Menjaga sila bahkan untuk waktu yang singkat akan memberikan manfaat.,0.4627,
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp1,id,2,an6.104,an6.104:md1,anggara,"“Para bhikkhu, ketika seorang bhikkhu mempertimbangkan enam manfaat, cukuplah baginya untuk menegakkan persepsi tanpa-diri yang tanpa batas dalam segala fenomena terkondisi. Apakah enam ini? (1) ‘Aku akan menjadi tanpa identifikasi dalam keseluruhan dunia. (2) Pembentukan-aku akan berhenti dalam diriku. (3) Pembentukan-milikku akan berhenti dalam diriku. (4) Aku akan memiliki pengetahuan yang tidak dimiliki oleh [kaum duniawi]. (5) Aku akan dengan jelas melihat sebab-akibat. Dan (6) aku akan dengan jelas melihat fenomena-fenomena yang muncul melalui sebab-akibat.’",0.3277,
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp1,id,3,an7.67,an7.67:md25,anggara,"(7) “Seperti halnya tanggul dalam benteng perbatasan seorang raja yang tinggi dan lebar, dilapisi dengan lapisan plester, yang bertujuan untuk melindungi para penghuninya dan menghalau pihak luar, demikian pula seorang siswa mulia bijaksana; ia memiliki kebijaksanaan yang melihat muncul dan lenyapnya, yang mulia dan menembus dan mengarah menuju kehancuran penderitaan sepenuhnya. Dengan kebijaksanaan sebagai lapisan plester, siswa mulia itu meninggalkan apa yang tidak bermanfaat dan mengembangkan apa yang bermanfaat, meninggalkan apa yang tercela dan mengembangkan apa yang tanpa cela, dan menjaga dirinya dalam kemurnian. Ia memiliki kualitas baik ke tujuh ini.",0.3247,
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp1,id,4,mn56,mn56:md106,anggara,"“sungguh menguntungkan sekali sihir pengalihan itu, Yang Mulia, sungguh baik sekali sihir pengalihan itu! Yang Mulia, jika sanak saudara dan kerabatku teralihkan oleh pengalihan ini, maka itu akan menuntun menuju kesejahteraan dan kebahagiaan sanak saudara dan kerabatku untuk waktu yang lama. Jika semua para mulia teralihkan oleh pengalihan ini, maka itu akan menuntun menuju kesejahteraan dan kebahagiaan para mulia itu untuk waktu yang lama. Jika semua brahmana … semua pedagang … semua pekerja teralihkan oleh pengalihan ini, maka itu akan menuntun menuju kesejahteraan dan kebahagiaan para pekerja itu untuk waktu yang lama. Jika dunia ini bersama dengan para dewa, Māra, dan Brahmā, generasi ini bersama dengan para petapa dan brahmana, para pangeran dan rakyatnya, teralihkan oleh pengalihan ini, maka itu akan menuntun menuju kesejahteraan dan kebahagiaan dunia untuk waktu yang lama. Sehubungan dengan hal ini, Yang Mulia, aku akan memberikan perumpamaan kepadamu; karena beberapa orang bijaksana di sini memahami makna suatu pernyataan melalui perumpamaan.",0.3063,
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp1,id,5,thag21.1,thag21.1:md49,anggara,"Sungguh, adalah demi manfaat bagi mereka Maka Sang Bijaksana itu merealisasikan pencerahan; Para bhikkhu dan bhikkhunī, yang melihat Prinsip-prinsip alami dari Dhamma.",0.3049,
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp1,id,1,thag10.5,thag10.5:md1,anggara,"Dipenuhi dengan berbagai jenis kotoran, Penghasil besar kotoran-tinja, Bagaikan kakus yang tidak bergerak, Bisul besar, luka besar,",0.4548,
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp1,id,2,mn7,mn7,blurb,"Berbagai jenis ketidakmurnian yang mengotori batin diumpamakan seperti kain kotor. Ketika batin bersih, kita menemukan kegembiraan (<i lang='pi' translate='no'>pāmojja</i>) yang mengarah ke keadaan kesadaran yang lebih tinggi. Akhirnya, Sang Buddha menolak gagasan Brahmanis bahwa kesucian berasal dari aktivitas mandi di sungai suci.",0.44,
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp1,id,3,thig9.1,thig9.1:md6,karniawan,"Semua kekotoran batin telah berakhir bagiku, Bermeditasi dan tekun. Aku telah mencapai tiga pengetahuan Dan memenuhi instruksi Sang Buddha.”",0.4349,
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp1,id,4,mn2,mn2,blurb,"Berbagai masalah perjalanan spiritual menuntut tanggapan yang beragam pula. Alih-alih menerapkan solusi yang sama untuk setiap masalah, Sang Buddha menguraikan tujuh metode untuk mengatasi kekotoran batin, yang masing-masing efektif dalam kasus-kasus tertentu.",0.4004,
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp1,id,5,dn33,dn33:md90,anggara,"‘Tiga jenis kebijaksanaan lainnya: berdasarkan pada pemikiran, pada pembelajaran [mendengar], pada pengembangan batin [meditasi] ( cintāmaya paññā, sutamayā paññā, bhāvānāmaya paññā ).",0.4004,
10,kriteria kesucian,gpl-multilingual-e5-base,exp1,id,1,sn3.17,sn3.17:md5,anggara,"“Bagi ia yang menginginkan umur panjang dan kesehatan, Kecantikan, surga dan kelahiran mulia, [Berbagai] kegembiraan luhur Mengikuti secara berturut-turut, Para bijaksana memuji ketekunan Dalam melakukan perbuatan-perbuatan berjasa.",0.3573,
10,kriteria kesucian,gpl-multilingual-e5-base,exp1,id,2,dn16,dn16:md156,anggara,"‘Seandainya seorang bhikkhu mengatakan: “Di tempat-tempat ini terdapat banyak bhikkhu senior yang terpelajar, pewaris tradisi, yang mengetahui Dhamma, disiplin, peraturan-peraturan …” (seperti paragraf 4.8) . Ini adalah kriteria ketiga.",0.3361,
10,kriteria kesucian,gpl-multilingual-e5-base,exp1,id,3,an2.130-140,an2.130-140:md4,anggara,"“Para bhikkhu, seorang bhikkhunī yang memiliki keyakinan, jika beraspirasi dengan benar, maka harus beraspirasi sebagai berikut: ‘Semoga aku menjadi seperti Khemā dan Uppalavaṇṇā!’ Ini adalah teladan dan kriteria bagi para siswa bhikkhunī, yaitu, Khemā dan Uppalavaṇṇā.”",0.3343,
10,kriteria kesucian,gpl-multilingual-e5-base,exp1,id,4,thig1.5,thig1.5:md1,anggara,"Tissā, kerahkan dirimu untuk mendapatkan kualitas-kualitas baik— Jangan biarkan momen ini berlalu. Karena jika engkau kehilangan momenmu, Engkau akan bersedih ketika engkau dikirim ke neraka.",0.312,
10,kriteria kesucian,gpl-multilingual-e5-base,exp1,id,5,sn35.100,sn35.100:md1,anggara,"“Para bhikkhu, berusahalah di dalam keterasingan. Seorang bhikkhu yang terasing memahami segala sesuatu sebagaimana adanya.”",0.306,
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp1,id,1,an3.60,an3.60:md8,anggara,Tetapi untuk ke dua kalinya Brahmana Saṅgārava menjawab: “Aku menganggap Guru Gotama dan Guru Ānanda layak menerima penghormatan dan pujian.”,0.4375,
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp1,id,1,an3.60,an3.60:md10,anggara,Tetapi untuk ke tiga kalinya Brahmana Saṅgārava menjawab: “Aku menganggap Guru Gotama dan Guru Ānanda layak menerima penghormatan dan pujian.”,0.4307,
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp1,id,2,an5.42,an5.42:md3,anggara,"Siapakah yang layak mencelanya, yang berdiri di dalam Dhamma, sempurna dalam perilaku bermoral, pengucap kejujuran, memiliki rasa malu, [murni] bagaikan keping uang emas murni? bahkan para deva memujinya; oleh Brahmā juga ia dipuji.",0.4171,
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp1,id,1,an3.60,an3.60:md6,anggara,Kemudian Brahmana Saṅgārava berkata kepada Yang Mulia Ānanda: “Aku menganggap Guru Gotama dan Guru Ānanda layak menerima penghormatan dan pujian.”,0.4139,
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp1,id,3,snp5.19,snp5.19:md3,anggara,"Sang Maha-Melihat, Tercerahkan, Penghalau kegelapan, Melampaui segala penjelmaan, pergi menuju akhir dunia, Tanpa aliran-masuk tersisa, segala penyebab-dukkha dilepaskan, Orang itu dengan benar disebut “brahmana”: kepadanya aku melayani.",0.4005,
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp1,id,1,an3.92,an3.92:md3,anggara,"“Demikian pula, para bhikkhu, ada tiga tugas mendesak seorang bhikkhu. Apakah tiga ini? (1) Menjalankan latihan dalam perilaku bermoral yang lebih tinggi, (2) menjalankan latihan dalam pikiran yang lebih tinggi, dan (3) menjalankan latihan dalam kebijaksanaan yang lebih tinggi. Ini adalah ketiga tugas mendesak seorang bhikkhu.",0.4348,
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp1,id,2,an4.63,an4.63:md4,anggara,"Seseorang harus melayani mereka dengan makanan dan minuman, dengan pakaian dan tempat tidur, dengan memijat dan memandikan mereka, dan dengan mencuci kaki mereka.",0.3917,
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp1,id,1,an3.92,an3.92:md1,anggara,"“Para bhikkhu, ada tiga tugas mendesak seorang petani. Apakah tiga ini? (1) Pertama, petani itu dengan cepat namun menyeluruh membajak lahan dan dengan cepat namun menyeluruh menggaruknya. (2) Berikutnya, ia dengan cepat menanam benih-benih. (3) Dan kemudian ia dengan cepat mengairi dan mengeringkan lahan. Ini adalah ketiga tugas mendesak seorang petani.",0.3788,
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp1,id,3,an3.83,an3.83:md2,anggara,"“Demikian pula, ada tiga tugas persiapan bagi seorang bhikkhu. Apakah tiga ini? (1) Menjalankan latihan dalam perilaku bermoral yang lebih tinggi, (2) menjalankan latihan dalam pikiran yang lebih tinggi, dan (3) menjalankan latihan dalam kebijaksanaan yang lebih tinggi. Ini adalah ketiga tugas persiapan bagi seorang bhikkhu.",0.3777,
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp1,id,4,pli-tv-bu-vb-pc14,pli-tv-bu-vb-pc14:md30,anggara,"Menyuruh orang lain untuk meletakkan di luar. Jika ia menyuruh seorang yang tidak sepenuhnya ditahbiskan, maka itu adalah tanggung jawab si bhikkhu. Jika ia menyuruh seorang yang sepenuhnya ditahbiskan, maka itu adalah tanggung jawab orang yang mengeluarkan.",0.3773,
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp1,id,1,an2.141-150,an2.141-150:md2,anggara,"“Para bhikkhu, ada dua jenis pemberian ini. Apakah dua ini? Pemberian benda-benda materi dan pemberian Dhamma. Ini adalah kedua jenis pemberian itu. Di antara kedua jenis pemberian ini, pemberian Dhamma adalah yang terunggul.”",0.6103,
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp1,id,2,an2.151-162,an2.151-162:md14,anggara,"“Para bhikkhu, ada dua jenis pemberian ini untuk dipersembahkan kepada seorang tamu. Pemberian benda-benda materi dan pemberian Dhamma. Ini adalah kedua jenis pemberian itu untuk dipersembahkan kepada seorang tamu. Di antara kedua jenis pemberian untuk dipersembahkan kepada seorang tamu ini, pemberian Dhamma adalah yang terunggul.”",0.5471,
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp1,id,3,pli-tv-bu-vb-pc59,pli-tv-bu-vb-pc59:md26,anggara,Ada dua jenis penyerahan: penyerahan dengan kehadiran dan penyerahan tanpa kehadiran.,0.4871,
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp1,id,4,an8.39,an8.39:md5,anggara,"“Ada, para bhikkhu, lima pemberian, pemberian besar, yang utama, yang telah berlangsung sejak lama, tradisional, primitif, yang tidak dapat dipalsukan, dan belum pernah dipalsukan, yang tidak dipalsukan dan tidak akan dipalsukan, yang tidak akan dibantah oleh para petapa dan brahmana bijaksana. Apakah lima itu?",0.4812,
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp1,id,5,an8.31,an8.31:md1,anggara,"“Para bhikkhu, ada delapan pemberian ini. Apakah delapan ini? (1) Setelah menghina [si penerima], seseorang memberikan suatu pemberian. (2) Seseorang memberikan suatu pemberian karena takut. (3) Seseorang memberikan suatu pemberian, [dengan berpikir]: ‘Ia memberi padaku.’ (4) Seseorang memberikan suatu pemberian, [dengan berpikir]: ‘Ia akan memberi padaku.’ (5) Seseorang memberikan suatu pemberian, [dengan berpikir]: ‘Memberi adalah baik.’ (6) Seseorang memberikan suatu pemberian, [dengan berpikir]: ‘Aku memasak; orang-orang ini tidak memasak. Tidaklah benar jika aku yang memasak tidak memberikan kepada mereka yang tidak memasak.’ (7) Seseorang memberikan suatu pemberian, [dengan berpikir]: ‘Karena aku telah memberikan pemberian ini, maka aku akan memperoleh reputasi baik.’ (8) Seseorang memberikan suatu pemberian dengan tujuan untuk menghias pikirannya, melengkapi pikirannya.”",0.4777,
14,apa makna kekosongan,gpl-multilingual-e5-base,exp1,id,1,thig13.5,thig13.5:md16,anggara,"Keserakahan adalah sebuah rintangan, sebuah ancaman, Penuh kesedihan dan duri; Yang tidak seimbang, Jalan besar menuju kebingungan.",0.4083,
14,apa makna kekosongan,gpl-multilingual-e5-base,exp1,id,2,pli-tv-bu-vb-pc61,pli-tv-bu-vb-pc61:md17,anggara,Yang dimaksudkan adalah binatang.,0.3927,
