query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
3,apa penyebab penderitaan,gte-multilingual-base,exp5.base,id,4,mn9,mn9:md21,anggara,"“Dan apakah penderitaan, apakah asal-mula penderitaan, apakah lenyapnya penderitaan, apakah jalan menuju lenyapnya penderitaan? Kelahiran adalah penderitaan; penuaan adalah penderitaan; sakit adalah penderitaan; kematian adalah penderitaan; dukacita, ratapan, kesakitan, kesedihan, dan keputus-asaan adalah penderitaan; tidak memperoleh apa yang diinginkan adalah penderitaan; singkatnya, kelima kelompok unsur kehidupan yang terpengaruh oleh kemelekatan adalah penderitaan. Ini disebut penderitaan.",0.768266499042511,
3,apa penyebab penderitaan,gte-multilingual-base,exp5.base,id,5,dn22,dn22:md60,anggara,"’Dan apakah, para bhikkhu, Kebenaran Mulia Penderitaan? Kelahiran adalah penderitaan, penuaan adalah penderitaan, kematian adalah penderitaan, dukacita adalah penderitaan, ratapan adalah penderitaan, kesakitan adalah penderitaan, kesedihan dan kesusahan adalah penderitaan. Berkumpul dengan yang tidak dicintai adalah penderitaan, berpisah dari yang dicintai adalah penderitaan, tidak mendapatkan apa yang diinginkan adalah penderitaan. Singkatnya, lima kelompok unsur kemelekatan adalah penderitaan.",0.7665396928787231,
4,mengapa harus membalas budi orangtua,gte-multilingual-base,exp5.base,id,1,an2.32-41,an2.32-41:md8,anggara,"“Bahkan jika seseorang menggendong ibunya di satu bahunya dan ayahnya di bahu lainnya, dan selagi ia melakukan demikian ia memiliki umur kehidupan selama seratus tahun, dan hidup selama seratus tahun; dan jika ia melayani mereka dengan cara meminyaki mereka dengan balsam, dengan cara memijat mereka, memandikan mereka, dan menggosok bagian-bagian tubuh mereka, dan mereka bahkan membuang kotoran dan air kencing mereka di sana, ia masih tetap belum cukup melakukan untuk kedua orangtuanya, juga belum membalas mereka. Bahkan jika ia mengangkat orangtuanya menjadi raja tertinggi dan penguasa di seluruh penjuru bumi ini yang berlimpah dengan tujuh pusaka, ia tetap masih belum cukup melakukan untuk kedua orangtuanya, juga belum membalas mereka. Karena alasan apakah? Orangtua adalah bantuan besar bagi anak-anak mereka; mereka membesarkan anak-anak mereka, memberi mereka makan, dan menunjukkan dunia ini kepada mereka.",0.6007821559906006,
4,mengapa harus membalas budi orangtua,gte-multilingual-base,exp5.base,id,2,dn31,dn31:md45,anggara,"‘Ada lima cara bagi seorang putra untuk melayani ibu dan ayahnya sebagai arah timur. [Ia harus berpikir:] “Setelah disokong mereka, aku harus menyokong mereka. Aku harus melakukan tugas-tugas mereka untuk mereka. Aku harus menjaga tradisi keluarga. Aku akan layak atas warisanku. Setelah orangtuaku meninggal dunia aku akan membagikan persembahan mewakili mereka.”Dan ada lima cara oleh orangtua, yang dilayani demikian oleh putra mereka sebagai arah timur, akan membalas: mereka harus menjauhkannya dari kejahatan, mendukungnya dalam melakukan kebaikan, mengajarinya suatuketerampilan, mencarikan istri yang pantas dan, pada waktunya mewariskan warisan kepadanya. Dengan demikian arah timur telah dicakup, memberikan kedamaian dan bebas dari ketakutan di arah itu.",0.4460338056087494,
4,mengapa harus membalas budi orangtua,gte-multilingual-base,exp5.base,id,3,an2.32-41,an2.32-41:md9,anggara,"“Tetapi, para bhikkhu, jika orangtuanya tidak berkeyakinan, ia mendorong, memantapkan, dan menegakkan mereka dalam keyakinan; jika, orangtuanya tidak bermoral, ia mendorong, memantapkan, dan menegakkan mereka dalam perilaku bermoral; jika orangtuanya adalah orang-orang kikir, ia mendorong, memantapkan, dan menegakkan mereka dalam kedermawanan; jika orangtuanya tidak bijaksana, ia mendorong, memantapkan, dan menegakkan mereka dalam kebijaksanaan: maka dengan cara demikian, ia telah cukup melakukan untuk orangtuanya, membalas mereka, dan melakukan lebih dari cukup untuk mereka.”",0.2728696763515472,
4,mengapa harus membalas budi orangtua,gte-multilingual-base,exp5.base,id,4,an5.58,an5.58:md7,anggara,"(1) “Di sini, Mahānāma, dengan kekayaan yang diperoleh melalui usaha bersemangat, dikumpulkan dengan kekuatan lengannya, dicari dengan keringat di dahinya, kekayaan yang baik yang diperoleh dengan baik, seorang anggota keluarga menghormati, menjunjung, menghargai, dan memuliakan orangtuanya. Orangtuanya, karena dihormati, dijunjung, dihargai, dan dimuliakan, akan berbelas kasihan padanya dengan pikiran baik, berpikir: ‘Semoga engkau berumur panjang dan mempertahankan umur panjang.’ Ketika orangtua seorang anggota keluarga berbelas kasihan padanya, maka hanya kemajuan yang dapat diharapkan, bukan kemunduran.",0.0637564808130264,
4,mengapa harus membalas budi orangtua,gte-multilingual-base,exp5.base,id,5,an5.33,an5.33:md7,anggara,"(1) “Baiklah, gadis-gadis, kalian harus berlatih sebagai berikut: ‘Kepada suami yang mana pun orangtua kami menyerahkan kami—yang dilakukan karena menginginkan kebaikan kami, mengupayakan kesejahteraan kami, berbelas kasihan pada kami, bertindak demi belas kasihan pada kami—kami harus bagun sebelum ia bangun tidur dan pergi tidur setelah ia pergi tidur, melakukan apa pun yang harus dilakukan, bertingkah laku menyenangkan dan ramah dalam bertutur kata.’ Demikianlah kalian harus berlatih.",0.0364961214363575,
5,perumpamaan perumpamaan,gte-multilingual-base,exp5.base,id,1,dn23,dn23:md22,anggara,"‘Pangeran, aku akan memberikan satu perumpamaan, karena beberapa orang bijaksana akan memahami apa yang disampaikan melalui perumpamaan. Suatu ketika, Pangeran, seorang Brahmana memiliki dua istri. Salah satunya memiliki seorang putra berusia sepuluh atau dua belas tahun, sementara yang lainnya dalam keadaan hamil dan menjelang melahirkan saat Sang Brahmana meninggal dunia. Kemudian anak muda itu berkata kepada ibu tirinya: “Nyonya, apapun kekayaan yang ada, perak atau emas, semuanya milikku. Ayahku telah menunjukku sebagai pewarisnya.” Dan sang nyonya Brahmana itu berkata kepada si anak muda: “Tunggulah, anak muda, sampai aku melahirkan. Jika anak ini laki-laki maka sebagian adalah miliknya, dan jika perempuan, maka ia akan menjadi pelayanmu.” Anak muda itu mengulangi kata-katanya untuk kedua kali, dan menerima jawaban yang sama. Ketika ia mengulangi untuk ketiga kalinya, sang nyonya mengambil pisau, dan masuk ke ruang dalam, membelah perutnya, berpikir: “Seandainya aku tahu apakah anak ini laki-laki atau perempuan!” Dan demikianlah ia menghancurkan dirinya sendiri dan janinnya, dan kekayaannya juga, bagaikan si dungu yang mencari warisannya dengan tidak bijaksana, tidak menyadari bahaya tersembunyi.",0.913628876209259,
5,perumpamaan perumpamaan,gte-multilingual-base,exp5.base,id,2,dn23,dn23:md13,anggara,"‘Pangeran, aku akan memberikan satu perumpamaan, karena beberapa orang bijaksana akan memahami apa yang disampaikan melalui perumpamaan. Seandainya ada seseorang yang terjatuh ke dalam lubang kotoran dengan kepala jatuh terlebih dulu, dan engkau mengatakan kepada para pelayanmu: “Angkat orang itu keluar dari lubang itu!” dan mereka menjawab: “Baiklah”, dan melakukan hal itu. Kemudian engkau akan mengatakan kepada mereka agar membersihkan badan orang itu dari kotoran dengan pengerik dari bambu, dan kemudian membersihkan pencuci rambut tiga kali dengan pasir kuning. Kemudian engkau mengatakan kepada mereka untuk mengoleskan minyak ke badan orang itu dan kemudian memandikannya tiga kali dengan bubuk sabun yang baik. Kemudian engkau mengatakan kepada mereka untuk mencukur rambut dan janggutnya, dan menghiasnya dengan karangan bunga harum, salep dan pakaian. Akhirnya engkau mengatakan kepada mereka untuk membawanya ke istanamu dan membiarkan ia menikmati kenikmatan lima indria, dan mereka melakukan semua hal itu. Bagaimana menurutmu, Pangeran? Apakah orang itu, setelah mandi bersih, dengan rambut dan janggut tercukur rapi, dhias dengan karangan bunga, berpakaian putih, dan dibawa ke istana, menikmati dan bergembira dalam kenikmatan lima indria, ingin pergi ke lubang kotoran itu lagi?’ ‘Tidak, Yang Mulia Kassapa.’ ‘Mengapa tidak?’ ‘Karena lubang kotoran itu kotor dan dianggap demikian, bau, mengerikan, menjijikkan, dan biasanya dianggap demikian.’",0.8514501452445984,
5,perumpamaan perumpamaan,gte-multilingual-base,exp5.base,id,3,mn76,mn76:md50,anggara,"“Sehubungan dengan hal itu, Sandaka, aku akan memberikan sebuah perumpamaan kepadamu, karena beberapa orang bijaksana di sini memahami makna dari suatu pernyataan melalui perumpamaan. Misalkan tangan dan kaki seseorang dipotong. Apakah ia berjalan atau berdiri atau tertidur atau terjaga, tangan dan kakinya terus-menerus dan senantiasa terpotong, tetapi ia mengetahui hal ini hanya ketika ia meninjau faktanya. Demikian pula, Sandaka, jika seorang bhikkhu adalah seorang Arahant dengan noda-noda dihancurkan … pengetahuan dan penglihatannya bahwa noda-nodanya telah dihancurkan tidaklah terus-menerus ada dan tidak terputus dalam dirinya apakah ia sedang berjalan atau berdiri atau tertidur atau terjaga; sebaliknya, ia mengetahui: ‘Noda-nodaku telah dihancurkan’ hanya ketika ia meninjau faktanya.”",0.8305652737617493,
5,perumpamaan perumpamaan,gte-multilingual-base,exp5.base,id,4,mn24,mn24:md16,anggara,"“Sehubungan dengan hal tersebut, teman, aku akan memberikan sebuah perumpamaan, karena orang-orang bijaksana memahami makna dari suatu pernyataan melalui perumpamaan. Misalkan bahwa Raja Pasenadi dari Kosala sewaktu menetap di Sāvatthī menghadapi suatu urusan yang harus diselesaikan segera di Sāketa, dan bahwa antara Sāvatthī dan Sāketa tujuh kereta telah dipersiapkan untuknya. Kemudian Raja Pasenadi dari Kosala, meninggalkan Sāvatthī melalui pintu istana dalam, menaiki kereta pertama, dan dengan mengendarai kereta pertama ia akan tiba di kereta ke dua; kemudian ia akan turun dari kereta pertama dan naik ke kereta ke dua, dan dengan mengendarai kereta ke dua, ia akan tiba di kereta ke tiga … dengan mengendarai kereta ke tiga, ia akan tiba di kereta ke empat … dengan mengendarai kereta ke empat, ia akan tiba di kereta ke lima … dengan mengendarai kereta ke lima, ia akan tiba di kereta ke enam … dengan mengendarai kereta ke enam, ia akan tiba di kereta ke tujuh, dan dengan mengendarai kereta ke tujuh, ia akan tiba di pintu istana dalam di Sāketa. Kemudian, ketika ia telah sampai di pintu istana dalam, teman-teman dan kenalannya, kerabat dan sanak saudaranya, akan bertanya: ‘Baginda, apakah engkau datang dari Sāvatthī dengan mengendarai kereta ini?’ Bagaimanakah seharusnya Raja Pasenadi dari Kosala menjawabnya dengan benar?”",0.7964329719543457,
5,perumpamaan perumpamaan,gte-multilingual-base,exp5.base,id,5,mn127,mn127:md24,anggara,"“Sehubungan dengan hal itu, Teman Kaccāna, aku akan memberikan perumpamaan, karena seorang bijaksana di sini memahami makna dari suatu pernyataan melalui perumpamaan. Misalkan sebuah lampu minyak menyala dari minyak yang tidak murni dan sumbu yang tidak murni; karena ketidak-murnian minyak dan sumbunya lampu itu menyala dengan suram. Demikian pula, di sini seorang bhikkhu berdiam dengan melingkupi dan meliputi suatu wilayah dengan cahaya ternoda. Kelembaman jasmaninya tidak sepenuhnya sirna, ketumpulan dan kelambanannya tidak sepenuhnya dilenyapkan, kegelisahan dan penyesalannya tidak sepenuhnya tersingkirkan; karena hal-hal ini, maka ia bermeditasi, seperti sewajarnya, dengan suram. Ketika hancurnya jasmani, setelah kematian, ia muncul kembali di tengah-tengah para dewa dengan Cahaya Ternoda.",0.7945624589920044,
6,apa itu kemurahan hati,gte-multilingual-base,exp5.base,id,1,an2.151-162,an2.151-162:md2,anggara,"“Para bhikkhu, ada dua jenis kemurahan hati ini. Apakah dua ini? Kemurahan hati dengan benda-benda materi dan kemurahan hati dengan Dhamma. Ini adalah kedua jenis kemurahan hati itu. Di antara kedua jenis kemurahan hati ini, kemurahan hati dengan Dhamma adalah yang terunggul.”",0.9152382612228394,
6,apa itu kemurahan hati,gte-multilingual-base,exp5.base,id,2,an3.120,an3.120:md4,anggara,"(3) “Dan apakah kemurnian pikiran? Di sini, seseorang adalah tanpa kerinduan, tanpa niat buruk, dan menganut pandangan benar. Ini disebut kemurnian pikiran.",0.2467556446790695,
6,apa itu kemurahan hati,gte-multilingual-base,exp5.base,id,3,an3.121,an3.121:md5,anggara,"“Ketika terdapat niat buruk dalam dirinya … Ketika terdapat ketumpulan dan kantuk dalam dirinya … Ketika terdapat kegelisahan dan penyesalan dalam dirinya … … Ketika terdapat keragu-raguan dalam dirinya, ia memahami: ‘Terdapat keragu-raguan dalam diriku’; atau ketika tidak terdapat keragu-raguan dalam dirinya, ia memahami: ‘Tidak terdapat keragu-raguan dalam diriku’; dan ia juga memahami bagaimana keragu-raguan yang belum muncul menjadi muncul, bagaimana keragu-raguan yang telah muncul ditinggalkan, dan bagaimana keragu-raguan yang telah ditinggalkan tidak muncul lagi di masa depan. Ini disebut kemurnian pikiran.",0.0763592198491096,
6,apa itu kemurahan hati,gte-multilingual-base,exp5.base,id,4,an3.121,an3.121:md4,anggara,"(3) “Dan apakah kemurnian pikiran? Di sini, ketika terdapat keinginan indria dalam dirinya, seorang bhikkhu memahami: ‘Terdapat keinginan indria dalam diriku’; atau ketika tidak terdapat keinginan indria dalam dirinya, seorang bhikkhu memahami: ‘Tidak terdapat keinginan indria dalam diriku’; dan ia juga memahami bagaimana keinginan indria yang belum muncul menjadi muncul, bagaimana keinginan indria yang telah muncul ditinggalkan, dan bagaimana keinginan indria yang telah ditinggalkan tidak muncul lagi di masa depan.",0.0482356771826744,
6,apa itu kemurahan hati,gte-multilingual-base,exp5.base,id,5,an3.121,an3.121:md1,anggara,"”Para bhikkhu, ada tiga kemurnian ini. Apakah tiga ini? Kemurnian jasmani, kemurnian ucapan, dan kemurnian pikiran.",0.0330280885100364,
7,penjelasan tentang perhatian murni,gte-multilingual-base,exp5.base,id,1,mn119,mn119:md25,anggara,"“Kemudian, para bhikkhu, dengan meninggalkan kenikmatan dan kesakitan, dan dengan pelenyapan sebelumnya kegembiraan dan kesedihan, seorang bhikkhu masuk dan berdiam dalam jhāna ke empat, yang memiliki bukan-kesakitan-juga-bukan-kenikmatan dan kemurnian perhatian karena keseimbangan. Ia duduk dengan meliputi tubuh ini dengan pikiran yang murni dan cerah, sehingga tidak ada bagian dari tubuhnya yang tidak terliputi oleh pikiran yang murni dan cerah. Bagaikan seorang yang duduk dan ditutupi dengan kain putih dari kepala ke bawah, sehingga tidak ada bagian dari tubuhnya yang tidak tertutupi oleh kain putih itu; demikian pula, seorang bhikkhu duduk dengan meliputi tubuh ini dengan pikiran yang murni dan cerah, sehingga tidak ada bagian dari tubuhnya yang tidak terliputi oleh pikiran yang murni dan cerah itu. Ketika ia berdiam demikian dengan rajin, tekun, dan bersungguh-sungguh, ingatan-ingatan dan kehendak-kehendaknya yang berdasarkan pada kehidupan rumah tangga ditinggalkan; dengan ditinggalkannya hal-hal itu pikirannya menjadi kokoh secara internal, tenang, terpusat, dan terkonsentrasi. Itu juga adalah bagaimana seorang bhikkhu mengembangkan perhatian pada jasmani.",0.650671124458313,
7,penjelasan tentang perhatian murni,gte-multilingual-base,exp5.base,id,2,an5.14,an5.14:md5,anggara,"(4) “Dan apakah kekuatan konsentrasi? Di sini, dengan terasing dari kenikmatan-kenikmatan indria, terasing dari kondisi-kondisi tidak bermanfaat, seorang bhikkhu masuk dan berdiam dalam jhāna pertama, dengan sukacita dan kenikmatan yang muncul dari keterasingan, yang disertai oleh pemikiran dan pemeriksaan. Dengan meredanya pemikiran dan pemeriksaan, ia masuk dan berdiam dalam jhāna ke dua, yang memiliki ketenangan internal dan keterpusatan pikiran, dengan sukacita dan kenikmatan yang muncul dari konsentrasi, tanpa pemikiran dan pemeriksaan. Dengan memudarnya sukacita, ia berdiam seimbang dan, penuh perhatian dan memahami dengan jernih, ia mengalami kenikmatan pada jasmani; ia masuk dan berdiam dalam jhāna ke tiga yang dinyatakan oleh para mulia: ‘Ia seimbang, penuh perhatian, seorang yang berdiam dengan bahagia.’ Dengan meninggalkan kenikmatan dan kesakitan, dan dengan pelenyapan sebelumnya atas kegembiraan dan kesedihan, ia masuk dan berdiam dalam jhāna ke empat, yang bukan menyakitkan juga bukan menyenangkan, dengan pemurnian perhatian melalui keseimbangan. Ini disebut kekuatan konsentrasi.",0.2588035464286804,
7,penjelasan tentang perhatian murni,gte-multilingual-base,exp5.base,id,3,sn45.8,sn45.8:md11,anggara,"“Dan apakah, para bhikkhu, konsentrasi benar? Di sini, para bhikkhu, dengan terasing dari kenikmatan indria, terasing dari kondisi-kondisi tidak bermanfaat, seorang bhikkhu masuk dan berdiam dalam jhāna pertama, yang disertai dengan pemikiran dan pemeriksaan, dengan sukacita dan kebahagiaan yang timbul dari keterasingan. Dengan meredanya pemikiran dan pemeriksaan, ia masuk dan berdiam dalam jhāna ke dua, yang memiliki keyakinan internal dan keterpusatan pikiran, yang tanpa pemikiran dan tanpa pemeriksaan, dan memiliki sukacita dan kebahagiaan yang timbul dari konsentrasi. Dengan meluruhnya sukacita, ia berdiam dalam keseimbangan dan, penuh perhatian dan memahami dengan jernih, ia mengalami kebahagiaan dalam jasmani; ia masuk dan berdiam dalam jhāna ke tiga yang dikatakan oleh para mulia: ‘Ia seimbang, penuh perhatian, seorang yang berdiam dalam kebahagiaan.’ Dengan meninggalkan kenikmatan dan kesakitan, ia masuk dan berdiam dalam jhāna ke empat, yang bukan menyakitkan juga bukan menyenangkan dan termasuk pemurnian perhatian oleh keseimbangan. Ini disebut konsentrasi benar.”",0.2157734334468841,
7,penjelasan tentang perhatian murni,gte-multilingual-base,exp5.base,id,4,an4.41,an4.41:md2,anggara,"(1) “Dan apakah, para bhikkhu, pengembangan konsentrasi yang mengarah pada keberdiaman berbahagia dalam kehidupan ini? Di sini, dengan terasing dari kenikmatan-kenikmatan indria, terasing dari kondisi-kondisi tidak bermanfaat, seorang bhikkhu masuk dan berdiam dalam jhāna pertama, dengan sukacita dan kenikmatan yang muncul dari keterasingan, yang disertai oleh pemikiran dan pemeriksaan. Dengan meredanya pemikiran dan pemeriksaan, ia masuk dan berdiam dalam jhāna ke dua, yang memiliki ketenangan internal dan keterpusatan pikiran, dengan sukacita dan kenikmatan yang muncul dari konsentrasi, tanpa pemikiran dan pemeriksaan. Dengan memudarnya sukacita, ia berdiam seimbang dan, penuh perhatian dan memahami dengan jernih, ia mengalami kenikmatan pada jasmani; ia masuk dan berdiam dalam jhāna ke tiga yang dinyatakan oleh para mulia: ‘Ia seimbang, penuh perhatian, seorang yang berdiam dengan bahagia.’ Dengan meninggalkan kenikmatan dan kesakitan, dan dengan pelenyapan sebelumnya atas kegembiraan dan kesedihan, ia masuk dan berdiam dalam jhāna ke empat, yang bukan menyakitkan juga bukan menyenangkan, dengan pemurnian perhatian melalui keseimbangan. Ini disebut pengembangan konsentrasi yang mengarah pada keberdiaman berbahagia dalam kehidupan ini.",0.1888065189123153,
7,penjelasan tentang perhatian murni,gte-multilingual-base,exp5.base,id,5,sn48.10,sn48.10:md5,anggara,"“Dan apakah, para bhikkhu, indria konsentrasi? Di sini, para bhikkhu, siswa mulia memperoleh konsentrasi, memperoleh keterpusatan pikiran, setelah melepaskan objek. Dengan terasing dari kenikmatan indria, terasing dari kondisi-kondisi tidak bermanfaat, ia masuk dan berdiam dalam jhāna pertama, yang disertai dengan pemikiran dan pemeriksaan, dengan sukacita dan kebahagiaan yang muncul dari keterasingan. Dengan meredanya pemikiran dan pemeriksaan, ia masuk dan berdiam dalam jhāna ke dua, yang memiliki keyakinan internal dan keterpusatan pikiran, tanpa pemikiran dan pemeriksaan, dan memiliki sukacita dan kebahagiaan yang muncul dari konsentrasi. Dengan meluruhnya sukacita, ia berdiam dengan seimbang dan, penuh perhatian dan memahami dengan jernih, ia mengalami kebahagiaan pada jasmani; ia masuk dan berdiam dalam jhāna ke tiga, yang dikatakan oleh para mulia: ‘Ia seimbang, penuh perhatian, seorang yang berdiam dengan bahagia.’ Dengan ditinggalkannya kenikmatan dan kesakitan, dan dengan pelenyapan sebelumnya atas kegembiraan dan ketidak-senangan, ia masuk dan berdiam dalam jhāna ke empat, yang bukan-menyakitkan juga bukan-menyenangkan dan termasuk pemurnian perhatian melalui keseimbangan. Ini disebut indria konsentrasi.",0.1282384395599365,
8,manfaat pelaksaan sila,gte-multilingual-base,exp5.base,id,1,an6.97,an6.97:md1,anggara,"“Para bhikkhu, ada enam manfaat dalam merealisasikan buah memasuki-arus. Apakah enam ini? (1) Seseorang kokoh dalam Dhamma sejati; (2) ia tidak mampu mengalami kemunduran; (3) penderitaannya terbatas; (4) ia memiliki pengetahuan yang tidak dimiliki orang lain; (5) ia telah dengan jelas melihat sebab-akibat; (6) ia telah dengan jelas melihat fenomena-fenomena yang muncul melalui sebab-akibat. Ini adalah keenam manfaat dalam merealisasikan buah memasuki-arus.”",0.0791786760091781,
