query_id,query,model,versi,db,rank,sutta_id,ref,author,retrieved_text,cosine_sim,grade
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp4.3,id,3,snp3.12,snp3.12:md11,anggara,"Penderitaan apapun yang muncul di dunia, Semuanya disebabkan oleh kesadaran. Dengan lenyapnya ksadaran, Maka tidak ada kemunculan penderitaan.",0.6765,
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp4.3,id,1,an2.32-41,an2.32-41:md8,anggara,"“Bahkan jika seseorang menggendong ibunya di satu bahunya dan ayahnya di bahu lainnya, dan selagi ia melakukan demikian ia memiliki umur kehidupan selama seratus tahun, dan hidup selama seratus tahun; dan jika ia melayani mereka dengan cara meminyaki mereka dengan balsam, dengan cara memijat mereka, memandikan mereka, dan menggosok bagian-bagian tubuh mereka, dan mereka bahkan membuang kotoran dan air kencing mereka di sana, ia masih tetap belum cukup melakukan untuk kedua orangtuanya, juga belum membalas mereka. Bahkan jika ia mengangkat orangtuanya menjadi raja tertinggi dan penguasa di seluruh penjuru bumi ini yang berlimpah dengan tujuh pusaka, ia tetap masih belum cukup melakukan untuk kedua orangtuanya, juga belum membalas mereka. Karena alasan apakah? Orangtua adalah bantuan besar bagi anak-anak mereka; mereka membesarkan anak-anak mereka, memberi mereka makan, dan menunjukkan dunia ini kepada mereka.",0.6486,
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp4.3,id,2,dn14,dn14:md22,anggara,"‘Adalah dhammatābahwa sejak seorang Bodhisatta telah memasuki rahim ibuNya, ibuNya akan, secara alami menjadi lebih berbudi, menghindari pembunuhan, dari mengambil apa yang tidak diberikan, dari melakukan hubungan seksual yang salah, dari berbohong, atau dari meminum minuman keras dan obat-obatan yang dapat melemahkan kesadaran. Ini adalah dhammatā.",0.5897,
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp4.3,id,3,an4.63,an4.63:md3,anggara,"Ibu dan ayah disebut “Brahmā,” dan juga “guru-guru pertama.” Mereka layak menerima pemberian dari anak-anak mereka, karena mereka berbelas kasih kepada keturunan mereka. Oleh karena itu seorang bijaksana harus menghormati mereka dan memperlakukan mereka dengan hormat.",0.5866,
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp4.3,id,1,an2.32-41,an2.32-41:md9,anggara,"“Tetapi, para bhikkhu, jika orangtuanya tidak berkeyakinan, ia mendorong, memantapkan, dan menegakkan mereka dalam keyakinan; jika, orangtuanya tidak bermoral, ia mendorong, memantapkan, dan menegakkan mereka dalam perilaku bermoral; jika orangtuanya adalah orang-orang kikir, ia mendorong, memantapkan, dan menegakkan mereka dalam kedermawanan; jika orangtuanya tidak bijaksana, ia mendorong, memantapkan, dan menegakkan mereka dalam kebijaksanaan: maka dengan cara demikian, ia telah cukup melakukan untuk orangtuanya, membalas mereka, dan melakukan lebih dari cukup untuk mereka.”",0.5806,
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp4.3,id,4,mn97,mn97:md22,anggara,"“Guru Sāriputta, seorang yang demi orangtuanya berperilaku berlawanan dengan Dhamma, berperilaku tidak jujur, adalah tidak lebih baik; seorang yang demi orangtuanya berperilaku sesuai dengan Dhamma, berperilaku jujur, adalah yang lebih baik.”",0.5672,
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp4.3,id,1,mn76,mn76:md50,anggara,"“Sehubungan dengan hal itu, Sandaka, aku akan memberikan sebuah perumpamaan kepadamu, karena beberapa orang bijaksana di sini memahami makna dari suatu pernyataan melalui perumpamaan. Misalkan tangan dan kaki seseorang dipotong. Apakah ia berjalan atau berdiri atau tertidur atau terjaga, tangan dan kakinya terus-menerus dan senantiasa terpotong, tetapi ia mengetahui hal ini hanya ketika ia meninjau faktanya. Demikian pula, Sandaka, jika seorang bhikkhu adalah seorang Arahant dengan noda-noda dihancurkan … pengetahuan dan penglihatannya bahwa noda-nodanya telah dihancurkan tidaklah terus-menerus ada dan tidak terputus dalam dirinya apakah ia sedang berjalan atau berdiri atau tertidur atau terjaga; sebaliknya, ia mengetahui: ‘Noda-nodaku telah dihancurkan’ hanya ketika ia meninjau faktanya.”",0.6072,
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp4.3,id,2,mn23,mn23:md19,anggara,"“Brahmana adalah perumpamaan bagi Sang Tathāgata, yang sempurna dan tercerahkan sempurna. Sang bijaksana adalah perumpamaan bagi seorang bhikkhu dalam latihan yang lebih tinggi. Pisau adalah perumpamaan bagi kebijaksanaan mulia. Menggali adalah perumpamaan bagi pengerahan kegigihan.",0.5922,
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp4.3,id,3,mn21,mn21,blurb,"Khotbah yang penuh dengan perumpamaan yang hidup dan berkesan, tentang pentingnya kesabaran dan cinta kasih, bahkan ketika menghadapi pelecehan dan kritik. Sang Buddha mengakhiri dengan perumpamaan gergaji, salah satu perumpamaan paling mengesankan yang dapat ditemukan dalam Keranjang Khotbah.",0.5912,
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp4.3,id,4,sn6.10,sn6.10:md10,anggara,"“Apakah mungkin dengan perumpamaan, Yang Mulia?”",0.589,
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp4.3,id,5,sn47.20,sn47.20:md6,anggara,"“Aku menyusun perumpamaan ini, para bhikkhu, untuk menyampaikan maknanya. Ini adalah maknanya: ‘mangkuk penuh berisi minyak’: ini adalah sebutan untuk perhatian yang diarahkan pada jasmani. Oleh karena itu, para bhikkhu, kalian harus berlatih: ‘Kami akan mengembangkan dan melatih perhatian yang diarahkan pada jasmani, menjadikannya kendaraan kami, menjadikannya landasan kami, menstabilkannya, melatih diri kami di dalamnya, dan menyempurnakannya.’ Demikianlah, para bhikkhu, kalian harus berlatih.”",0.5792,
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp4.3,id,1,an2.151-162,an2.151-162:md2,anggara,"“Para bhikkhu, ada dua jenis kemurahan hati ini. Apakah dua ini? Kemurahan hati dengan benda-benda materi dan kemurahan hati dengan Dhamma. Ini adalah kedua jenis kemurahan hati itu. Di antara kedua jenis kemurahan hati ini, kemurahan hati dengan Dhamma adalah yang terunggul.”",0.7498,
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp4.3,id,2,an3.121,an3.121:md2,anggara,"(1) “Dan apakah kemurnian jasmani? Di sini, seorang bhikkhu menghindari membunuh, menghindari mengambil apa yang tidak diberikan, dan menghindari perbuatan seksual yang salah. Ini disebut kemurnian jasmani.",0.5697,
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp4.3,id,3,an3.120,an3.120:md2,anggara,"(1) “Dan apakah kemurnian jasmani? Di sini, seseorang menghindari pembunuhan, menghindari mengambil apa yang tidak diberikan, dan menghindari perbuatan seksual yang salah. Ini disebut kemurnian jasmani.",0.5634,
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp4.3,id,3,an3.120,an3.120:md4,anggara,"(3) “Dan apakah kemurnian pikiran? Di sini, seseorang adalah tanpa kerinduan, tanpa niat buruk, dan menganut pandangan benar. Ini disebut kemurnian pikiran.",0.5586,
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp4.3,id,2,an3.121,an3.121:md1,anggara,"”Para bhikkhu, ada tiga kemurnian ini. Apakah tiga ini? Kemurnian jasmani, kemurnian ucapan, dan kemurnian pikiran.",0.5422,
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp4.3,id,1,sn48.10,sn48.10:md4,anggara,"“Dan apakah, para bhikkhu, indria perhatian? Di sini, para bhikkhu, siswa mulia penuh perhatian, memiliki perhatian dan kewaspadaan tertinggi, seorang yang mengingat apa yang ia lakukan dan katakan pada waktu yang telah lama berlalu. Ia berdiam dengan merenungkan jasmani dalam jasmani … perasaan dalam perasaan … pikiran dalam pikiran … fenomena dalam fenomena, tekun, memahami dengan jernih, penuh perhatian, setelah melenyapkan ketamakan dan ketidak-senangan sehubungan dengan dunia. Ini disebut indria perhatian.",0.6246,
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp4.3,id,2,mn127,mn127:md25,anggara,"“Misalkan sebuah lampu minyak menyala dari minyak yang murni dan sumbu yang murni; karena kemurnian minyak dan sumbunya lampu itu menyala dengan tidak suram. Demikian pula, di sini seorang bhikkhu berdiam dengan melingkupi dan meliputi suatu wilayah dengan cahaya murni. Kelembaman jasmaninya sepenuhnya sirna, ketumpulan dan kelambanannya sepenuhnya dilenyapkan, kegelisahan dan penyesalannya sepenuhnya tersingkirkan; karena hal-hal ini, maka ia bermeditasi, seperti sewajarnya, dengan terang. Ketika hancurnya jasmani, setelah kematian, ia muncul kembali di tengah-tengah para dewa dengan Cahaya Murni.",0.5986,
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp4.3,id,3,sn48.9,sn48.9:md4,anggara,"“Dan apakah, para bhikkhu, indria perhatian? Di sini, para bhikkhu, siswa mulia penuh perhatian, memiliki perhatian dan kewaspadaan tertinggi, seorang yang mengingat apa yang ia lakukan dan katakan pada waktu yang telah lama berlalu. Ini disebut indria perhatian.",0.5986,
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp4.3,id,4,an3.121,an3.121:md7,anggara,"Murni dalam jasmani, murni dalam ucapan, murni dalam pikiran, tanpa noda: mereka disebut yang murni, sempurna dalam kemurnian, “seorang yang telah mencuci kejahatan.”",0.5905,
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp4.3,id,5,an7.70,an7.70:md3,anggara,"Kemudian Yang Mulia Sāriputta berpikir: “Kualitas-kualitas ini telah dimurnikan dan dibersihkan dalam diriku. Biarlah aku menemui Sang Bhagavā dan memberitahu Beliau. Dengan demikian kualitas-kualitas ini akan menjadi murni dalam diriku dan akan lebih dikenal luas sebagai murni. Misalkan seseorang menemukan sebongkah emas, yang murni dan bersih. Ia akan berpikir: ‘Bongkahan emasku ini murni dan bersih. Biarlah aku pergi dan memperlihatkannya kepada pandai emas. Kemudian, ketika bongkahan emasku ini telah diperlihatkan kepada pandai emas, maka bongkahan emas itu akan menjadi murni dan menjadi lebih dikenal luas sebagai murni.’ Demikian pula kualitas-kualitas ini telah dimurnikan dan dibersihkan dalam diriku. Biarlah aku menemui Sang Bhagavā dan memberitahu Beliau. Dengan demikian kualitas-kualitas ini akan menjadi murni dalam diriku dan akan lebih dikenal luas sebagai murni.”",0.5825,
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp4.3,id,1,pli-tv-bu-vb-pj2,pli-tv-bu-vb-pj2:md366,anggara,"“Tetapi apakah yang telah engkau lakukan?” Ia memberitahunya. Yang Mulia Daḷhika mengambil serban tersebut dan memperkirakan nilainya. Serban itu bernilai kurang dari lima keping uang māsaka . Dengan berkata, “Tidak ada pelanggaran yang mengharuskan pengusiran,” ia membabarkan ajaran. Dan bhikkhu itu menjadi gembira.",0.5245,
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp4.3,id,2,an3.69,an3.69:md9,anggara,"(1) “Ketidak-serakahan apa pun yang muncul, para bhikkhu, adalah bermanfaat. [Perbuatan] apa pun yang dilakukan oleh seorang yang tidak serakah melalui jasmani, ucapan, dan pikiran adalah juga bermanfaat. Ketika seseorang tidak serakah, tidak dikendalikan oleh keserakahan, dengan pikiran tidak dikuasai oleh keserakahan, maka ia tidak mengakibatkan penderitaan pada orang lain dengan alasan palsu - dengan membunuh, dengan memenjarakan, dengan merampas, dengan mencela, atau dengan mengusir—dengan berpikir: ‘Aku berkuasa, aku menginginkan kekuasaan,’ itu juga adalah bermanfaat. Demikianlah banyak kualitas baik yang bermanfaat yang berasal-mula dari dalam dirinya muncul dari ketidak-serakahan, disebabkan oleh ketidak-serakahan, timbul dari ketidak-serakahan, dikondisikan oleh ketidak-serakahan.",0.5178,
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp4.3,id,3,an5.208,an5.208:md2,anggara,"“Para bhikkhu, ada lima manfaat dalam menyikat gigi. Apakah lima ini? Baik di mata; napasnya tidak bau; pucuk pengecap bersih; empedu dan dahak tidak membungkus makanan; dan makanannya sesuai baginya. Ini adalah kelima manfaat dalam menyikat gigi.”",0.5133,
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp4.3,id,2,an3.69,an3.69:md2,anggara,"(1) “Keserakahan apa pun yang muncul, para bhikkhu, adalah tidak bermanfaat. [Perbuatan] apa pun yang dilakukan oleh seorang yang serakah melalui jasmani, ucapan, dan pikiran adalah juga tidak bermanfaat. Ketika seseorang serakah, dikendalikan oleh keserakahan, dengan pikiran dikuasai oleh keserakahan, maka ia mengakibatkan penderitaan pada orang lain dengan alasan palsu - dengan membunuh, dengan memenjarakan, dengan merampas, dengan mencela, atau dengan mengusir—[dengan berpikir]: ‘Aku berkuasa, aku ingin berkuasa,’ itu juga tidak bermanfaat. Demikianlah banyak kualitas buruk yang tidak bermanfaat yang berasal-mula dari dalam dirinya muncul dari keserakahan, disebabkan oleh keserakahan, timbul dari keserakahan, dikondisikan oleh keserakahan.",0.5097,
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp4.3,id,4,mn92,mn92:md26,anggara,Sela,0.5044,
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp4.3,id,1,mn10,mn10:md16,anggara,"“Kemudian, seorang bhikkhu memeriksa jasmani yang sama ini dari telapak kaki ke atas dan dari ujung rambut ke bawah, terbungkus oleh kulit, sebagai dipenuhi kotoran: ‘Di dalam jasmani ini terdapat rambut kepala, bulu badan, kuku, gigi, kulit, daging, urat, tulang, sumsum, ginjal, jantung, hati, sekat rongga dada, limpa, paru-paru, usus, selaput pengikat organ dalam tubuh, isi perut, tinja, empedu, dahak, nanah, darah, keringat, lemak, air mata, minyak, ludah, ingus, cairan sendi, dan air kencing.’ Bagaikan ada sebuah karung, yang terbuka di kedua ujungnya, penuh dengan berbagai jenis biji-bijian seperti beras-gunung, beras merah, kacang buncis, kacang polong, milet, dan beras putih, dan seorang yang berpenglihatan baik membuka karung itu dan memeriksanya: ‘Ini adalah beras-gunung, Ini adalah beras-merah, Ini adalah kacang buncis, Ini adalah kacang polong, Ini adalah milet, ini adalah beras putih’; demikian pula seorang bhikkhu memeriksa jasmani ini … sebagai dipenuhi kotoran: ‘Di dalam jasmani ini terdapat rambut kepala … dan air kencing.’",0.6552,
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp4.3,id,2,mn7,mn7,blurb,"Berbagai jenis ketidakmurnian yang mengotori batin diumpamakan seperti kain kotor. Ketika batin bersih, kita menemukan kegembiraan (<i lang='pi' translate='no'>pāmojja</i>) yang mengarah ke keadaan kesadaran yang lebih tinggi. Akhirnya, Sang Buddha menolak gagasan Brahmanis bahwa kesucian berasal dari aktivitas mandi di sungai suci.",0.6366,
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp4.3,id,3,mn129,mn129:md27,anggara,"“Ada binatang-binatang yang memakan kotoran. Binatang-binatang itu mencium bau kotoran dari kejauhan dan mendatanginya, dengan berpikir: ‘Kami bisa makan, kami bisa makan!’ Seperti halnya para brahmana yang mendatangi aroma suatu pengorbanan, dengan berpikir: ‘Kami bisa makan di sini, kami bisa makan di sini!’ demikian pula binatang-binatang yang memakan kotoran ini mencium kotoran dari kejauhan dan mendatanginya, dengan berpikir: ‘Kami bisa makan di sini, kami bisa makan di sini!’ Dan binatang-binatang apakah yang memakan kotoran? Unggas, babi, anjing, dan serigala, dan binatang-binatang lain semacam itu. Seorang dungu yang sebelumnya bersenang dalam rasa kecapan di sini dan melakukan perbuatan jahat di sini, ketika hancurnya jasmani, setelah kematian, akan muncul kembali di tengah-tengah binatang-binatang pemakan kotoran itu.",0.6282,
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp4.3,id,4,thag10.5,thag10.5:md1,anggara,"Dipenuhi dengan berbagai jenis kotoran, Penghasil besar kotoran-tinja, Bagaikan kakus yang tidak bergerak, Bisul besar, luka besar,",0.6278,
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp4.3,id,5,mn2,mn2,blurb,"Berbagai masalah perjalanan spiritual menuntut tanggapan yang beragam pula. Alih-alih menerapkan solusi yang sama untuk setiap masalah, Sang Buddha menguraikan tujuh metode untuk mengatasi kekotoran batin, yang masing-masing efektif dalam kasus-kasus tertentu.",0.6111,
10,kriteria kesucian,gpl-gte-multilingual-base,exp4.3,id,1,dn16,dn16:md215,anggara,"‘Suatu ketika, Ānanda, Raja Mahāsudassana adalah seorang raja pemutar-roda, raja yang adil dan jujur, yang telah menaklukkan wilayah di empat penjuru dan memastikan keamanan wilayahnya, dan yang memiliki tujuh pusaka. Dan, Ānanda, Raja Mahāsudassana ini membangun Kusinārā ini, dengan nama Kusāvatī, sebagai ibukota kerajaannya. Dan luasnya dua belas yojana dari timur ke barat, dan tujuh yojana dari utara ke selatan. Kusāvatī adalah negeri yang kaya, makmur dan berpenduduk banyak, ramai oleh penduduk dan memiliki banyak persediaan makanan. Bagaikan kota-dewa Āḷakamanda yang kaya, makmur dan berpenduduk banyak, ramai oleh yakkha dan memiliki banyak persediaan makanan, demikian pula kota kerajaan Kusāvatī. Dan kota Kusāvatī tidak pernah sepi dari sepuluh suara siang dan malam: suara gajah, kuda, kereta, genderang-bernada, genderang-samping, kecapi, nyanyian, simbal dan gong, dan teriakan, “Makan, minum dan bergembiralah” sebagai yang kesepuluh.",0.5367,
10,kriteria kesucian,gpl-gte-multilingual-base,exp4.3,id,2,sn7.7,sn7.7:md4,anggara,"“Apakah khattiya, brahmana, vessa, sudda, Caṇḍāla atau pemungut sampah, Jika seseorang bersemangat dan teguh, Selalu kokoh dalam daya-upaya, Ia mencapai kesucian tertinggi: Ketahuilah, O Brahmana, demikianlah adanya.”",0.5309,
10,kriteria kesucian,gpl-gte-multilingual-base,exp4.3,id,3,dn17,dn17:md3,anggara,"‘Ānanda, jangan menyebut tempat ini kota kecil yang menyedihkan dan dengan ranting pohon berserakan ini, di tengah hutan, di tempat yang jauh dari mana-mana! Suatu ketika, Ānanda, Raja Mahāsudassana adalah seorang raja pemutar-roda, raja yang adil dan jujur, yang telah menaklukkan wilayah di empat penjuru dan memastikan keamanan wilayahnya. Dan Raja Mahāsudassana ini membangun Kusinārā ini, dengan nama Kusāvatī, sebagai ibukota kerajaannya. Dan luasnya dua belas yojana dari timur ke barat, dan tujuh yojana dari utara ke selatan. Kusāvatī adalah negeri yang kaya, makmur dan berpenduduk banyak, ramai oleh penduduk dan memiliki banyak persediaan makanan. Bagaikan kota dewa Āḷakamandā yang kaya … (seperti Sutta 16, paragraf 5.18) , demikian pula kota kerajaan Kusāvatī. Dan kota Kusāvatī tidak pernah sepi dari sepuluh suara siang dan malam: suara gajah, kuda, kereta, genderang-bernada, genderang-samping, kecapi, nyanyian, simbal dan gong, dan teriakan, “Makan, minum dan bergembiralah” sebagai yang kesepuluh.",0.5298,
10,kriteria kesucian,gpl-gte-multilingual-base,exp4.3,id,4,dn33,dn33:md167,anggara,"‘Lima jenis kekikiran ( macchariyāni ): sehubungan dengan tempat tinggal, keluarga, perolehan, kecantikan ( vaṇṇa ), Dhamma.",0.5161,
10,kriteria kesucian,gpl-gte-multilingual-base,exp4.3,id,5,an3.47,an3.47:md1,anggara,"“Para bhikkhu, ada tiga karakteristik ini yang mendefinisikan keterkondisian. Apakah tiga ini? Kemunculannya terlihat, kelenyapannya terlihat, dan perubahannya selama berlangsung terlihat. Ini adalah ketiga karakteristik yang mendefinisikan keterkondisian itu.",0.5098,
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp4.3,id,1,mn98,mn98:md3,anggara,"Kemudian, sewaktu murid brahmana Vāseṭṭha dan Bhāradvāja sedang berjalan-jalan untuk berolah-raga, diskusi berikut ini terjadi antara mereka: “Bagaimanakah seseorang disebut seorang brahmana?” Murid brahmana Bhāradvāja berkata: “Jika ia berasal dari kelahiran baik pada kedua pihak, keturunan dari ibu dan ayah yang murni hingga tujuh generasi sebelumnya, tidak dapat dibantah dan tanpa cela dalam hal kelahiran, maka ia adalah seorang brahmana.” Murid brahmana Vāseṭṭha berkata: “Jika ia bermoral dan mematuhi peraturan-peraturan, maka ia adalah seorang brahmana.”",0.6735,
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp4.3,id,2,an7.87,an7.87:md1,anggara,"“Para bhikkhu, adalah dengan menghalau [tujuh hal] maka seseorang adalah seorang brahmana …”",0.6198,
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp4.3,id,1,mn98,mn98:md48,anggara,"Yang mengucapkan kata-kata yang bebas dari kekasaran, Penuh makna, senantiasa jujur, Yang tidak menghina siapapun: Ia Kusebut seorang brahmana.",0.618,
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp4.3,id,1,mn98,mn98:md41,anggara,"Siapapun juga, yang bagaikan hujan di atas daun teratai, Atau biji mostar di atas ujung jarum, Sama sekali tidak melekat pada kenikmatan indria Ia Kusebut seorang brahmana.",0.6142,
