query_id,kueri,Model,Versi,Korpus,nDCG@5
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp4.2,ID,1.0
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp4.2,ID,0.912
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp4.3,ID,0.6101
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp4.3,ID,0.5296
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp4.3,ID,0.8087
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp4.3,ID,0.7429
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp4.3,ID,0.9513
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp4.3,ID,0.435
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp4.3,ID,0.616
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp4.3,ID,0.0713
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp4.3,ID,0.3152
10,kriteria kesucian,gpl-gte-multilingual-base,exp4.3,ID,0.1572
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp4.3,ID,1.0
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp4.3,ID,0.8154
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp4.3,ID,1.0
14,apa makna kekosongan,gpl-gte-multilingual-base,exp4.3,ID,0.7346
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp4.3,ID,0.5725
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp4.3,ID,0.7302
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp4.3,ID,0.684
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp4.3,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp4.3,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp4.3,ID,0.0565
21,jenis jenis manusia,gpl-gte-multilingual-base,exp4.3,ID,0.8869
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp4.3,ID,0.7562
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp4.3,ID,0.4832
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp4.3,ID,0.3673
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp4.3,ID,0.6795
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp4.3,ID,0.428
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp4.3,ID,0.5651
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp4.3,ID,0.8432
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp4.3,ID,1.0
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp4.3,ID,0.9202
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.0,ID,0.6795
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.0,ID,0.0
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.0,ID,0.7797
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.0,ID,0.9125
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.0,ID,0.9513
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.0,ID,0.5644
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.0,ID,0.4464
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.0,ID,0.6774
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.0,ID,0.5829
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.0,ID,0.4854
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.0,ID,1.0
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.0,ID,0.9409
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.0,ID,0.9125
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.0,ID,0.3673
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.0,ID,0.5725
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.0,ID,0.6864
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.0,ID,0.9012
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.0,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.0,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.0,ID,0.0875
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.0,ID,1.0
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.0,ID,0.8648
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.0,ID,0.7882
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.0,ID,0.4918
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.0,ID,0.8156
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.0,ID,0.1178
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.0,ID,0.4668
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.0,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.0,ID,0.6608
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.0,ID,1.0
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.1,ID,0.6745
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.1,ID,0.0
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.1,ID,0.7797
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.1,ID,0.9125
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.1,ID,0.9513
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.1,ID,0.5644
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.1,ID,0.4464
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.1,ID,0.5722
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.1,ID,0.6277
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.1,ID,0.3127
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.1,ID,0.9026
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.1,ID,0.8524
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.1,ID,0.9125
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.1,ID,0.3673
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.1,ID,0.519
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.1,ID,0.6864
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.1,ID,0.8498
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.1,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.1,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.1,ID,0.4047
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.1,ID,1.0
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.1,ID,0.8648
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.1,ID,0.8668
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.1,ID,0.4918
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.1,ID,0.7817
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.1,ID,0.0664
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.1,ID,0.4668
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.1,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.1,ID,1.0
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.1,ID,1.0
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.2,ID,0.9435
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.2,ID,1.0
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.2,ID,0.7797
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.2,ID,1.0
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.2,ID,0.9435
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.2,ID,0.5644
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.2,ID,0.354
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.2,ID,0.6238
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.2,ID,0.7851
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.2,ID,0.3673
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.2,ID,0.8008
