query_id,kueri,Model,Versi,Korpus,nDCG@5
4,mengapa harus membalas budi orangtua,bge-m3,B,ID,0.7174
6,apa itu kemurahan hati,bge-m3,B,ID,0.8124
7,penjelasan tentang perhatian murni,bge-m3,B,ID,0.856
8,manfaat pelaksaan sila,bge-m3,B,ID,0.5531
9,jenis jenis kotoran batin,bge-m3,B,ID,0.1964
10,kriteria kesucian,bge-m3,B,ID,0.3439
11,siapa yang layak disebut sebagai brahmana,bge-m3,B,ID,0.524
12,kewajiban seorang bhikkhu,bge-m3,B,ID,0.5698
13,berbagai jenis pemberian,bge-m3,B,ID,0.7864
14,apa makna kekosongan,bge-m3,B,ID,0.7439
15,apa kualitas yang harus dimiliki oleh seorang penceramah,bge-m3,B,ID,0.8718
16,harta yang paling bernilai,bge-m3,B,ID,0.4879
17,kewajiban seorang umat awam,bge-m3,B,ID,0.5896
18,penyebab gempa bumi,bge-m3,B,ID,0.9499
19,jenis jenis kemelekatan,bge-m3,B,ID,0.7016
20,penggambaran terhadap keagungan buddha,bge-m3,B,ID,0.5687
21,jenis jenis manusia,bge-m3,B,ID,0.6072
22,cara mengikis kotoran batin,bge-m3,B,ID,0.5259
23,penjelasan tentang pandangan terang,bge-m3,B,ID,0.6271
24,apa yang terjadi pada saat pencapaian pencerahan,bge-m3,B,ID,0.9381
25,perasaan malu dan takut,bge-m3,B,ID,0.7387
26,bersatu di kehidupan selanjutnya,bge-m3,B,ID,0.1855
27,jenis jenis karma buruk,bge-m3,B,ID,0.7273
28,berbagai jenis perbuatan baik,bge-m3,B,ID,0.8933
29,jenis orang yang tak boleh ditahbiskan,bge-m3,B,ID,0.2686
30,apa itu proliferasi mental,bge-m3,B,ID,0.8938
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp1,ID,0.691
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp1,ID,0.0
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp1,ID,0.8899
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp1,ID,0.7776
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp1,ID,0.9152
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp1,ID,0.6728
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp1,ID,0.4658
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp1,ID,0.3392
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp1,ID,0.5366
10,kriteria kesucian,gpl-gte-multilingual-base,exp1,ID,0.1921
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp1,ID,0.1091
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp1,ID,0.7412
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp1,ID,0.7726
14,apa makna kekosongan,gpl-gte-multilingual-base,exp1,ID,0.6494
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp1,ID,0.6778
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp1,ID,0.8432
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp1,ID,0.6627
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp1,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp1,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp1,ID,0.2126
21,jenis jenis manusia,gpl-gte-multilingual-base,exp1,ID,1.0
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp1,ID,0.7506
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp1,ID,0.6751
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp1,ID,0.6672
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp1,ID,0.8795
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp1,ID,0.4481
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp1,ID,0.5341
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp1,ID,0.8869
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp1,ID,0.3597
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp1,ID,0.9366
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp2,ID,0.8121
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp2,ID,0.5296
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp2,ID,0.8862
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp2,ID,0.7557
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp2,ID,0.8178
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp2,ID,0.4409
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp2,ID,0.3045
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp2,ID,0.3748
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp2,ID,0.6113
10,kriteria kesucian,gpl-gte-multilingual-base,exp2,ID,0.2101
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp2,ID,0.4108
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp2,ID,0.4421
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp2,ID,0.8515
14,apa makna kekosongan,gpl-gte-multilingual-base,exp2,ID,0.2574
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp2,ID,0.6099
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp2,ID,0.5586
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp2,ID,0.2811
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp2,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp2,ID,0.8688
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp2,ID,0.1126
21,jenis jenis manusia,gpl-gte-multilingual-base,exp2,ID,1.0
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp2,ID,0.8207
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp2,ID,0.5347
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp2,ID,0.2773
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp2,ID,0.7914
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp2,ID,0.564
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp2,ID,0.5897
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp2,ID,0.7652
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp2,ID,0.283
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp2,ID,0.8737
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp3,ID,0.5543
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp3,ID,0.7227
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp3,ID,0.8108
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp3,ID,0.7409
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp3,ID,0.8626
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp3,ID,0.4409
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp3,ID,0.1328
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp3,ID,0.4105
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp3,ID,0.58
10,kriteria kesucian,gpl-gte-multilingual-base,exp3,ID,0.2101
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp3,ID,0.6099
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp3,ID,0.8101
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp3,ID,0.9348
14,apa makna kekosongan,gpl-gte-multilingual-base,exp3,ID,0.7174
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp3,ID,0.3924
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp3,ID,0.7231
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp3,ID,0.5987
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp3,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp3,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp3,ID,0.1219
21,jenis jenis manusia,gpl-gte-multilingual-base,exp3,ID,0.9435
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp3,ID,0.7081
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp3,ID,0.8313
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp3,ID,0.6146
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp3,ID,0.7187
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp3,ID,0.5762
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp3,ID,0.5063
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp3,ID,0.9563
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp3,ID,0.382
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp3,ID,0.933
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp4,ID,0.6356
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp4,ID,0.0535
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp4,ID,0.8825
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp4,ID,0.6534
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp4,ID,0.9313
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp4,ID,0.4409
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp4,ID,0.5209
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp4,ID,0.2901
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp4,ID,0.5284
10,kriteria kesucian,gpl-gte-multilingual-base,exp4,ID,0.1068
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp4,ID,0.6158
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp4,ID,0.9346
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp4,ID,0.7811
14,apa makna kekosongan,gpl-gte-multilingual-base,exp4,ID,0.8028
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp4,ID,0.6711
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp4,ID,0.8882
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp4,ID,0.734
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp4,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp4,ID,0.9563
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp4,ID,0.1339
21,jenis jenis manusia,gpl-gte-multilingual-base,exp4,ID,0.9869
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp4,ID,0.7083
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp4,ID,0.6837
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp4,ID,0.3495
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp4,ID,0.8358
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp4,ID,0.53
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp4,ID,0.6816
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp4,ID,0.9043
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp4,ID,0.6186
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp4,ID,0.9881
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp4.1,ID,0.7013
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp4.1,ID,0.0424
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp4.1,ID,0.8761
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp4.1,ID,0.6018
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp4.1,ID,0.9293
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp4.1,ID,0.5406
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp4.1,ID,0.4703
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp4.1,ID,0.2999
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp4.1,ID,0.5958
10,kriteria kesucian,gpl-gte-multilingual-base,exp4.1,ID,0.0778
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp4.1,ID,0.8304
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp4.1,ID,0.957
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp4.1,ID,0.7726
14,apa makna kekosongan,gpl-gte-multilingual-base,exp4.1,ID,0.6961
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp4.1,ID,0.4744
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp4.1,ID,0.9026
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp4.1,ID,0.6213
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp4.1,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp4.1,ID,0.9563
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp4.1,ID,0.1339
21,jenis jenis manusia,gpl-gte-multilingual-base,exp4.1,ID,1.0
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp4.1,ID,0.7443
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp4.1,ID,0.5395
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp4.1,ID,0.4243
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp4.1,ID,0.8358
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp4.1,ID,0.53
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp4.1,ID,0.5986
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp4.1,ID,0.9043
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp4.1,ID,0.5772
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp4.1,ID,0.9881
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp4.2,ID,0.5948
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp4.2,ID,0.7555
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp4.2,ID,0.8651
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp4.2,ID,0.7665
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp4.2,ID,0.9538
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp4.2,ID,0.4409
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp4.2,ID,0.3032
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp4.2,ID,0.5269
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp4.2,ID,0.4395
10,kriteria kesucian,gpl-gte-multilingual-base,exp4.2,ID,0.3054
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp4.2,ID,0.9453
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp4.2,ID,0.9206
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp4.2,ID,0.7811
14,apa makna kekosongan,gpl-gte-multilingual-base,exp4.2,ID,0.8097
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp4.2,ID,0.621
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp4.2,ID,0.6918
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp4.2,ID,0.3822
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp4.2,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp4.2,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp4.2,ID,0.1704
21,jenis jenis manusia,gpl-gte-multilingual-base,exp4.2,ID,0.9289
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp4.2,ID,0.831
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp4.2,ID,0.6597
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp4.2,ID,0.4243
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp4.2,ID,0.779
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp4.2,ID,0.56
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp4.2,ID,0.5323
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp4.2,ID,0.9043
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp4.2,ID,0.5419
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp4.2,ID,0.9559
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp4.3,ID,0.6561
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp4.3,ID,0.5296
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp4.3,ID,0.8902
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp4.3,ID,0.7429
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp4.3,ID,0.9757
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp4.3,ID,0.4409
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp4.3,ID,0.5889
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp4.3,ID,0.0713
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp4.3,ID,0.5166
10,kriteria kesucian,gpl-gte-multilingual-base,exp4.3,ID,0.1927
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp4.3,ID,1.0
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp4.3,ID,0.8874
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp4.3,ID,0.9117
14,apa makna kekosongan,gpl-gte-multilingual-base,exp4.3,ID,0.8361
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp4.3,ID,0.6185
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp4.3,ID,0.752
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp4.3,ID,0.7522
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp4.3,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp4.3,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp4.3,ID,0.0867
21,jenis jenis manusia,gpl-gte-multilingual-base,exp4.3,ID,0.9289
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp4.3,ID,0.7951
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp4.3,ID,0.643
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp4.3,ID,0.5273
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp4.3,ID,0.7978
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp4.3,ID,0.6736
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp4.3,ID,0.4919
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp4.3,ID,0.9216
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp4.3,ID,0.7204
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp4.3,ID,0.9559
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.0,ID,0.7513
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.0,ID,0.0
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.0,ID,0.8736
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.0,ID,0.9235
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.0,ID,0.9757
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.0,ID,0.6883
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.0,ID,0.485
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.0,ID,0.6774
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.0,ID,0.7091
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.0,ID,0.4724
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.0,ID,1.0
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.0,ID,0.9711
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.0,ID,0.7189
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.0,ID,0.7203
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.0,ID,0.618
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.0,ID,0.7957
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.0,ID,0.8269
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.0,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.0,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.0,ID,0.2375
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.0,ID,1.0
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.0,ID,0.7997
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.0,ID,0.8007
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.0,ID,0.5865
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.0,ID,0.9078
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.0,ID,0.4204
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.0,ID,0.4168
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.0,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.0,ID,0.4347
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.0,ID,1.0
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.1,ID,0.7801
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.1,ID,0.0
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.1,ID,0.8767
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.1,ID,0.9235
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.1,ID,0.9757
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.1,ID,0.7025
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.1,ID,0.5068
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.1,ID,0.5941
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.1,ID,0.7166
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.1,ID,0.441
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.1,ID,0.8387
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp5.1,ID,0.9055
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp5.1,ID,0.7189
14,apa makna kekosongan,gpl-gte-multilingual-base,exp5.1,ID,0.7203
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp5.1,ID,0.6666
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp5.1,ID,0.7957
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp5.1,ID,0.8269
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp5.1,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp5.1,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp5.1,ID,0.5476
21,jenis jenis manusia,gpl-gte-multilingual-base,exp5.1,ID,0.9694
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp5.1,ID,0.7997
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp5.1,ID,0.8593
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp5.1,ID,0.5865
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp5.1,ID,0.8391
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp5.1,ID,0.396
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp5.1,ID,0.4168
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp5.1,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp5.1,ID,0.4288
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp5.1,ID,1.0
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp5.2,ID,0.8577
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp5.2,ID,0.9825
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp5.2,ID,0.8767
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp5.2,ID,1.0
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp5.2,ID,0.9717
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp5.2,ID,0.75
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp5.2,ID,0.555
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp5.2,ID,0.6442
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp5.2,ID,0.8031
10,kriteria kesucian,gpl-gte-multilingual-base,exp5.2,ID,0.4292
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp5.2,ID,0.8185
