query_id,kueri,Model,Versi,Korpus,nDCG@5
12,kewajiban seorang bhikkhu,bge-m3,B,ID,0.5531
13,berbagai jenis pemberian,bge-m3,B,ID,0.9073
14,apa makna kekosongan,bge-m3,B,ID,1.0
15,apa kualitas yang harus dimiliki oleh seorang penceramah,bge-m3,B,ID,1.0
16,harta yang paling bernilai,bge-m3,B,ID,0.5599
17,kewajiban seorang umat awam,bge-m3,B,ID,0.6548
18,penyebab gempa bumi,bge-m3,B,ID,1.0
19,jenis jenis kemelekatan,bge-m3,B,ID,0.8156
20,penggambaran terhadap keagungan buddha,bge-m3,B,ID,0.6308
21,jenis jenis manusia,bge-m3,B,ID,0.7739
22,cara mengikis kotoran batin,bge-m3,B,ID,0.5039
23,penjelasan tentang pandangan terang,bge-m3,B,ID,0.1446
24,apa yang terjadi pada saat pencapaian pencerahan,bge-m3,B,ID,1.0
25,perasaan malu dan takut,bge-m3,B,ID,0.7174
26,bersatu di kehidupan selanjutnya,bge-m3,B,ID,0.0
27,jenis jenis karma buruk,bge-m3,B,ID,0.8869
28,berbagai jenis perbuatan baik,bge-m3,B,ID,0.9435
29,jenis orang yang tak boleh ditahbiskan,bge-m3,B,ID,0.0
30,apa itu proliferasi mental,bge-m3,B,ID,0.8152
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,exp1,ID,0.7154
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,exp1,ID,0.0
3,apa penyebab penderitaan,gpl-gte-multilingual-base,exp1,ID,1.0
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,exp1,ID,0.7995
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,exp1,ID,1.0
6,apa itu kemurahan hati,gpl-gte-multilingual-base,exp1,ID,0.6786
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,exp1,ID,0.4542
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,exp1,ID,0.3392
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,exp1,ID,0.6669
10,kriteria kesucian,gpl-gte-multilingual-base,exp1,ID,0.1696
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,exp1,ID,0.0
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,exp1,ID,0.6992
13,berbagai jenis pemberian,gpl-gte-multilingual-base,exp1,ID,0.9073
14,apa makna kekosongan,gpl-gte-multilingual-base,exp1,ID,0.8688
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,exp1,ID,0.76
16,harta yang paling bernilai,gpl-gte-multilingual-base,exp1,ID,0.8432
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,exp1,ID,0.6943
18,penyebab gempa bumi,gpl-gte-multilingual-base,exp1,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,exp1,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,exp1,ID,0.1617
21,jenis jenis manusia,gpl-gte-multilingual-base,exp1,ID,1.0
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,exp1,ID,0.7239
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,exp1,ID,0.0964
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,exp1,ID,0.0
25,perasaan malu dan takut,gpl-gte-multilingual-base,exp1,ID,0.7443
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,exp1,ID,0.0
27,jenis jenis karma buruk,gpl-gte-multilingual-base,exp1,ID,0.613
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,exp1,ID,0.7739
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,exp1,ID,0.0
30,apa itu proliferasi mental,gpl-gte-multilingual-base,exp1,ID,0.5734
1,cara mengatasi kemarahan,gpl-gte-multilingual-base,GPL,ID,0.7154
2,cara mengatasi ngantuk,gpl-gte-multilingual-base,GPL,ID,0.0
3,apa penyebab penderitaan,gpl-gte-multilingual-base,GPL,ID,1.0
4,mengapa harus membalas budi orangtua,gpl-gte-multilingual-base,GPL,ID,0.7557
5,perumpamaan perumpamaan,gpl-gte-multilingual-base,GPL,ID,1.0
6,apa itu kemurahan hati,gpl-gte-multilingual-base,GPL,ID,0.6786
7,penjelasan tentang perhatian murni,gpl-gte-multilingual-base,GPL,ID,0.4105
8,manfaat pelaksaan sila,gpl-gte-multilingual-base,GPL,ID,0.4522
9,jenis jenis kotoran batin,gpl-gte-multilingual-base,GPL,ID,0.8102
10,kriteria kesucian,gpl-gte-multilingual-base,GPL,ID,0.1461
11,siapa yang layak disebut sebagai brahmana,gpl-gte-multilingual-base,GPL,ID,0.1696
12,kewajiban seorang bhikkhu,gpl-gte-multilingual-base,GPL,ID,0.8688
13,berbagai jenis pemberian,gpl-gte-multilingual-base,GPL,ID,0.979
14,apa makna kekosongan,gpl-gte-multilingual-base,GPL,ID,0.8688
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-gte-multilingual-base,GPL,ID,0.9026
16,harta yang paling bernilai,gpl-gte-multilingual-base,GPL,ID,0.9026
17,kewajiban seorang umat awam,gpl-gte-multilingual-base,GPL,ID,0.7817
18,penyebab gempa bumi,gpl-gte-multilingual-base,GPL,ID,1.0
19,jenis jenis kemelekatan,gpl-gte-multilingual-base,GPL,ID,1.0
20,penggambaran terhadap keagungan buddha,gpl-gte-multilingual-base,GPL,ID,0.1411
21,jenis jenis manusia,gpl-gte-multilingual-base,GPL,ID,1.0
22,cara mengikis kotoran batin,gpl-gte-multilingual-base,GPL,ID,0.7696
23,penjelasan tentang pandangan terang,gpl-gte-multilingual-base,GPL,ID,0.0964
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-gte-multilingual-base,GPL,ID,0.2773
25,perasaan malu dan takut,gpl-gte-multilingual-base,GPL,ID,0.7443
26,bersatu di kehidupan selanjutnya,gpl-gte-multilingual-base,GPL,ID,0.0875
27,jenis jenis karma buruk,gpl-gte-multilingual-base,GPL,ID,0.38
28,berbagai jenis perbuatan baik,gpl-gte-multilingual-base,GPL,ID,0.7739
29,jenis orang yang tak boleh ditahbiskan,gpl-gte-multilingual-base,GPL,ID,0.0
30,apa itu proliferasi mental,gpl-gte-multilingual-base,GPL,ID,0.7443
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,exp1,ID,0.4475
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,exp1,ID,1.0
3,apa penyebab penderitaan,gpl-multilingual-e5-base,exp1,ID,0.8869
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,exp1,ID,0.7714
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,exp1,ID,0.7699
6,apa itu kemurahan hati,gpl-multilingual-e5-base,exp1,ID,0.6241
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,exp1,ID,0.4542
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,exp1,ID,0.3957
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,exp1,ID,0.6721
10,kriteria kesucian,gpl-multilingual-e5-base,exp1,ID,0.3122
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,exp1,ID,0.1312
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,exp1,ID,0.6992
13,berbagai jenis pemberian,gpl-multilingual-e5-base,exp1,ID,0.9073
14,apa makna kekosongan,gpl-multilingual-e5-base,exp1,ID,0.2773
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,exp1,ID,0.6548
16,harta yang paling bernilai,gpl-multilingual-e5-base,exp1,ID,1.0
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,exp1,ID,0.6608
18,penyebab gempa bumi,gpl-multilingual-e5-base,exp1,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,exp1,ID,0.9026
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,exp1,ID,0.6992
21,jenis jenis manusia,gpl-multilingual-e5-base,exp1,ID,1.0
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,exp1,ID,0.6432
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,exp1,ID,0.2491
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,exp1,ID,0.0
25,perasaan malu dan takut,gpl-multilingual-e5-base,exp1,ID,0.5339
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,exp1,ID,0.0
27,jenis jenis karma buruk,gpl-multilingual-e5-base,exp1,ID,0.6844
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,exp1,ID,0.76
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,exp1,ID,0.0
30,apa itu proliferasi mental,gpl-multilingual-e5-base,exp1,ID,0.5635
1,cara mengatasi kemarahan,gpl-multilingual-e5-base,GPL,ID,0.4266
2,cara mengatasi ngantuk,gpl-multilingual-e5-base,GPL,ID,1.0
3,apa penyebab penderitaan,gpl-multilingual-e5-base,GPL,ID,1.0
4,mengapa harus membalas budi orangtua,gpl-multilingual-e5-base,GPL,ID,0.9125
5,perumpamaan perumpamaan,gpl-multilingual-e5-base,GPL,ID,0.7227
6,apa itu kemurahan hati,gpl-multilingual-e5-base,GPL,ID,0.577
7,penjelasan tentang perhatian murni,gpl-multilingual-e5-base,GPL,ID,0.4753
8,manfaat pelaksaan sila,gpl-multilingual-e5-base,GPL,ID,0.4959
9,jenis jenis kotoran batin,gpl-multilingual-e5-base,GPL,ID,0.6078
10,kriteria kesucian,gpl-multilingual-e5-base,GPL,ID,0.1461
11,siapa yang layak disebut sebagai brahmana,gpl-multilingual-e5-base,GPL,ID,0.0
12,kewajiban seorang bhikkhu,gpl-multilingual-e5-base,GPL,ID,0.786
13,berbagai jenis pemberian,gpl-multilingual-e5-base,GPL,ID,0.8344
14,apa makna kekosongan,gpl-multilingual-e5-base,GPL,ID,0.0
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gpl-multilingual-e5-base,GPL,ID,0.8869
16,harta yang paling bernilai,gpl-multilingual-e5-base,GPL,ID,1.0
17,kewajiban seorang umat awam,gpl-multilingual-e5-base,GPL,ID,0.786
18,penyebab gempa bumi,gpl-multilingual-e5-base,GPL,ID,1.0
19,jenis jenis kemelekatan,gpl-multilingual-e5-base,GPL,ID,0.9125
20,penggambaran terhadap keagungan buddha,gpl-multilingual-e5-base,GPL,ID,0.4582
21,jenis jenis manusia,gpl-multilingual-e5-base,GPL,ID,0.8304
22,cara mengikis kotoran batin,gpl-multilingual-e5-base,GPL,ID,0.6462
23,penjelasan tentang pandangan terang,gpl-multilingual-e5-base,GPL,ID,0.3455
24,apa yang terjadi pada saat pencapaian pencerahan,gpl-multilingual-e5-base,GPL,ID,0.2005
25,perasaan malu dan takut,gpl-multilingual-e5-base,GPL,ID,0.5339
26,bersatu di kehidupan selanjutnya,gpl-multilingual-e5-base,GPL,ID,0.1848
27,jenis jenis karma buruk,gpl-multilingual-e5-base,GPL,ID,0.4401
28,berbagai jenis perbuatan baik,gpl-multilingual-e5-base,GPL,ID,0.7443
29,jenis orang yang tak boleh ditahbiskan,gpl-multilingual-e5-base,GPL,ID,0.0
30,apa itu proliferasi mental,gpl-multilingual-e5-base,GPL,ID,0.5635
1,cara mengatasi kemarahan,gte-multilingual-base,B,ID,0.6299
2,cara mengatasi ngantuk,gte-multilingual-base,B,ID,0.214
3,apa penyebab penderitaan,gte-multilingual-base,B,ID,1.0
4,mengapa harus membalas budi orangtua,gte-multilingual-base,B,ID,0.8304
5,perumpamaan perumpamaan,gte-multilingual-base,B,ID,1.0
6,apa itu kemurahan hati,gte-multilingual-base,B,ID,0.4161
7,penjelasan tentang perhatian murni,gte-multilingual-base,B,ID,1.0
8,manfaat pelaksaan sila,gte-multilingual-base,B,ID,0.1539
9,jenis jenis kotoran batin,gte-multilingual-base,B,ID,0.6026
10,kriteria kesucian,gte-multilingual-base,B,ID,0.0
11,siapa yang layak disebut sebagai brahmana,gte-multilingual-base,B,ID,0.8869
12,kewajiban seorang bhikkhu,gte-multilingual-base,B,ID,1.0
13,berbagai jenis pemberian,gte-multilingual-base,B,ID,0.9073
14,apa makna kekosongan,gte-multilingual-base,B,ID,0.8688
15,apa kualitas yang harus dimiliki oleh seorang penceramah,gte-multilingual-base,B,ID,1.0
16,harta yang paling bernilai,gte-multilingual-base,B,ID,1.0
17,kewajiban seorang umat awam,gte-multilingual-base,B,ID,0.6608
18,penyebab gempa bumi,gte-multilingual-base,B,ID,1.0
19,jenis jenis kemelekatan,gte-multilingual-base,B,ID,1.0
20,penggambaran terhadap keagungan buddha,gte-multilingual-base,B,ID,0.1131
21,jenis jenis manusia,gte-multilingual-base,B,ID,0.8539
22,cara mengikis kotoran batin,gte-multilingual-base,B,ID,0.8524
23,penjelasan tentang pandangan terang,gte-multilingual-base,B,ID,0.1246
24,apa yang terjadi pada saat pencapaian pencerahan,gte-multilingual-base,B,ID,0.7001
25,perasaan malu dan takut,gte-multilingual-base,B,ID,0.8573
26,bersatu di kehidupan selanjutnya,gte-multilingual-base,B,ID,0.673
27,jenis jenis karma buruk,gte-multilingual-base,B,ID,0.6151
28,berbagai jenis perbuatan baik,gte-multilingual-base,B,ID,0.9125
29,jenis orang yang tak boleh ditahbiskan,gte-multilingual-base,B,ID,0.1309
30,apa itu proliferasi mental,gte-multilingual-base,B,ID,0.8152
1,cara mengatasi kemarahan,multilingual-e5-base,B,ID,0.8869
2,cara mengatasi ngantuk,multilingual-e5-base,B,ID,0.6893
3,apa penyebab penderitaan,multilingual-e5-base,B,ID,1.0
4,mengapa harus membalas budi orangtua,multilingual-e5-base,B,ID,0.8539
5,perumpamaan perumpamaan,multilingual-e5-base,B,ID,1.0
6,apa itu kemurahan hati,multilingual-e5-base,B,ID,0.4697
7,penjelasan tentang perhatian murni,multilingual-e5-base,B,ID,0.3156
8,manfaat pelaksaan sila,multilingual-e5-base,B,ID,0.4704
9,jenis jenis kotoran batin,multilingual-e5-base,B,ID,0.5892
10,kriteria kesucian,multilingual-e5-base,B,ID,0.1461
11,siapa yang layak disebut sebagai brahmana,multilingual-e5-base,B,ID,0.8721
12,kewajiban seorang bhikkhu,multilingual-e5-base,B,ID,0.8304
13,berbagai jenis pemberian,multilingual-e5-base,B,ID,0.9073
14,apa makna kekosongan,multilingual-e5-base,B,ID,1.0
15,apa kualitas yang harus dimiliki oleh seorang penceramah,multilingual-e5-base,B,ID,0.9435
16,harta yang paling bernilai,multilingual-e5-base,B,ID,0.9513
17,kewajiban seorang umat awam,multilingual-e5-base,B,ID,0.9513
18,penyebab gempa bumi,multilingual-e5-base,B,ID,1.0
19,jenis jenis kemelekatan,multilingual-e5-base,B,ID,1.0
20,penggambaran terhadap keagungan buddha,multilingual-e5-base,B,ID,0.5962
21,jenis jenis manusia,multilingual-e5-base,B,ID,1.0
22,cara mengikis kotoran batin,multilingual-e5-base,B,ID,0.7075
23,penjelasan tentang pandangan terang,multilingual-e5-base,B,ID,0.6177
24,apa yang terjadi pada saat pencapaian pencerahan,multilingual-e5-base,B,ID,1.0
25,perasaan malu dan takut,multilingual-e5-base,B,ID,0.8573
26,bersatu di kehidupan selanjutnya,multilingual-e5-base,B,ID,0.0974
27,jenis jenis karma buruk,multilingual-e5-base,B,ID,0.8589
28,berbagai jenis perbuatan baik,multilingual-e5-base,B,ID,1.0
29,jenis orang yang tak boleh ditahbiskan,multilingual-e5-base,B,ID,0.3604
30,apa itu proliferasi mental,multilingual-e5-base,B,ID,0.76
